gene_id	AFF4 mean gb	AFF4 mean promoter	BRD4 mean gb	BRD4 mean promoter	CDK9 mean gb	CDK9 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	HEXIM1 mean gb	HEXIM1 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	DPY30 mean gb	DPY30 mean promoter	NELFA mean gb	NELFA mean promoter	INTS11 mean gb	INTS11 mean promoter
ENSMUSG00000020042	0.0327521	0.010374316	0.021086536	0.006352054	0.035213485	0.03292416	0.028563015	0.05084275	-0.003902064	0.02709425	0.013413567	-0.0058967224	0.062198006	0.064153664	0.0431792	0.05251198	-0.024093162	0.06326912
ENSMUSG00000004393	0.028695067	0.0119997645	0.019517701	0.026638713	0.057549153	0.024675641	0.017466757	0.065253295	-0.009299286	0.030940846	0.012173377	-0.0074454225	0.036001816	0.060836542	0.036047205	0.061007172	-0.014846253	0.0856846
ENSMUSG00000071855	0.0042643715	0.007558076	0.0050630495	0.04032546	-0.0002643461	0.03896533	-0.011832006	0.057123825	-0.029574713	-0.010092614	0.005260945	-0.039000243	0.008641102	0.07460876	0.021768475	0.066746935	-0.018611778	0.11284161
ENSMUSG00000033222	0.04039842	0.013767677	0.02176049	0.024993842	0.012480504	0.07076274	0.015244	0.07491584	-0.004623898	0.037342824	0.013248935	-0.0029926393	0.04181827	0.065828495	0.037242413	0.09334672	-0.02127442	0.106997184
ENSMUSG00000044952	0.022468604	0.011132631	0.021957332	0.015370147	0.04365567	0.07188676	0.032876812	0.054871242	-0.010503739	0.035494506	0.014082609	-0.010135075	0.05637572	0.06277799	0.04416087	0.03942147	-0.02729982	0.06330238
ENSMUSG00000042390	0.02893448	0.016140483	0.01369884	0.024945265	0.062235203	0.044361927	0.035125528	0.04671373	-0.0022274677	0.022364901	0.012156135	-0.0031005589	0.065988645	0.06096699	0.03894869	0.05256461	-0.021490682	0.052560035
ENSMUSG00000078869	-0.35952553	-0.056811336	-0.20170291	-0.15546174	-0.38921157	-0.32661784	-0.14326993	-0.047766995	0.2819383	-0.29520446	-0.110496745	0.13843514	-0.5233047	-0.46403667	-0.5370943	-0.52822995	0.27440506	-0.029589709
ENSMUSG00000042002	0.030375013	0.0049437005	0.02306452	0.013664141	0.01456631	0.049161997	0.021908944	0.05115594	0.0026650787	0.016161822	0.010074657	-0.0054971804	0.04576637	0.05632139	0.044722095	0.040636007	-0.025493864	0.009599583
ENSMUSG00000024906	0.03921563	0.023239285	0.016546253	0.015566309	0.014891492	0.06746608	-0.030926846	-0.008335076	-0.005701365	0.04893701	0.012066944	-0.0034847935	0.022868875	0.02732762	0.027764255	0.051966716	0.0010234942	0.0061536077
ENSMUSG00000024537	0.029113516	0.005901338	0.019395081	0.029246502	0.043284345	0.011408146	-0.008060167	0.06366631	-0.0052485266	0.042706	0.003971836	-0.013909051	0.040802576	0.06954719	0.04171221	0.07172024	-0.02087376	0.10450435
ENSMUSG00000020898	0.03448366	0.012139127	0.017133346	0.026574045	0.062501185	0.053133626	0.0276605	0.046642683	-0.0037132956	0.012835124	0.011339699	-0.0049724276	0.048917472	0.05938633	0.04710461	0.062536485	-0.018920515	0.048514374
