gene_id	AFF4 mean gb	AFF4 mean promoter	BRD4 mean gb	BRD4 mean promoter	CDK9 mean gb	CDK9 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	HEXIM1 mean gb	HEXIM1 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	DPY30 mean gb	DPY30 mean promoter	NELFA mean gb	NELFA mean promoter	INTS11 mean gb	INTS11 mean promoter
ENSMUSG00000021189	0.031590234	0.007957344	0.02003922	0.01018199	0.043692715	0.04201466	0.02416771	0.06163352	-0.010173904	0.019903487	0.008471254	-0.0034990502	0.06473252	0.06129011	0.035331074	0.054097127	-0.018782398	0.061819766
ENSMUSG00000051469	0.025611708	0.01400926	0.009430142	0.01683028	0.057573188	0.04648308	0.018221524	0.067732714	-0.0017595079	0.025379412	0.0038502412	-0.0034806258	0.030227007	0.071449675	0.017271353	0.10178331	-0.014393601	0.12965895
ENSMUSG00000078671	0.03182327	0.019533474	0.01535325	0.019727668	0.06086872	0.03279805	0.036154497	0.026051072	-0.0050512804	0.013108305	0.01521803	-0.0024438293	0.07020915	0.042646583	0.04466867	0.058627203	-0.020984873	0.042894706
ENSMUSG00000037251	0.04127528	0.012920208	0.017860632	0.016212367	0.045110736	0.066150025	0.034490213	0.060249068	-0.00028223588	0.029567458	0.016928608	-0.0051508485	0.056570992	0.055430297	0.04694368	0.055573422	-0.020781336	0.054766197
ENSMUSG00000105535	0.036079332	0.005496968	-0.012376135	0.048528913	0.08718631	0.022438211	-0.109309554	0.034795906	-0.013716875	0.03347951	0.0034448204	-0.016690925	-0.05320801	0.0675302	0.0257332	0.11506574	-0.009471733	0.08846858
ENSMUSG00000053580	0.013809563	0.0042423694	0.0065532224	0.0029169482	0.039189253	0.03838802	0.0018651211	0.05656868	-0.026713591	0.02387076	0.0071892655	-0.019810522	0.04815004	0.059136584	0.02488373	0.007509902	-0.012676892	0.105276264
ENSMUSG00000022623	0.038498305	0.009596829	0.022831101	0.0030500242	0.062511116	0.036504366	0.049676035	0.058811653	-0.0007187035	0.02322798	0.01672931	-0.0031987967	0.06901185	0.07768996	0.04730569	0.042260606	-0.018025449	0.071469754
ENSMUSG00000025762	0.016024094	0.006341354	0.010774843	0.008897499	0.042963687	0.029170996	0.001010513	0.045776103	-0.03642823	0.0077021434	0.0061591365	-0.025091957	0.03914742	0.060154717	0.029116137	0.03849035	-0.015977524	0.07507889
ENSMUSG00000048012	0.034193866	0.013198641	0.018502308	-0.00586096	0.025788864	0.03972884	0.028117463	0.048815876	-0.013937712	0.041201226	0.0139458785	-0.00537378	0.062908396	0.055659335	0.04178619	0.04097211	-0.018107451	0.04695649
ENSMUSG00000038242	0.023646839	0.0031897253	0.011550648	-0.001529162	0.014136176	0.049431913	-0.0074185766	-0.070666336	-0.012920091	0.026320687	0.005547241	-0.022555405	0.0321782	-0.0036747216	0.03718304	0.016917227	-0.01808413	-0.043111388
ENSMUSG00000032872	0.018883538	0.0050934684	0.005127238	0.01463018	0.036784217	0.07148707	0.004168822	0.06349964	-0.021653855	0.0050671906	0.006904644	-0.019294817	0.01895409	0.059691545	0.021518135	0.03159401	-0.009696406	0.10522338
ENSMUSG00000021298	-0.36221072	-0.0664082	-0.19322556	-0.15875034	-0.387475	-0.32638508	-0.14257783	-0.042988338	0.30246004	-0.29657635	-0.10571867	0.13215834	-0.5109377	-0.44779867	-0.55675584	-0.5485295	0.27040085	-0.03222729
ENSMUSG00000063316	0.05652259	0.0055546965	0.010910552	0.024380345	0.05369642	0.031916738	0.03794301	0.049204476	-0.004212484	0.0038007556	0.031221278	-0.0048319963	0.054931648	0.05280161	0.022473902	0.06509274	-0.018869594	0.058212757
ENSMUSG00000020122	0.023913646	0.010400262	0.016192205	0.011228953	0.019955516	0.07757737	-0.0020190843	0.060262125	-0.017196648	0.022440368	0.007353102	-0.016809309	0.039668415	0.060424954	0.025522191	0.05634043	-0.021522257	0.08767105
ENSMUSG00000021303	0.026549773	0.006947746	0.024573974	-0.022822129	0.006828406	0.037017614	-0.006876419	0.05593907	-0.021051314	0.031054847	0.008792149	-0.012458735	0.03449503	0.06408412	0.030678954	0.08661527	-0.024386784	0.060969
ENSMUSG00000092066	0.016725715	0.010159055	0.010031757	0.0124499975	0.021868404	0.04160157	0.009283412	0.0023681456	-0.020479346	0.02420948	0.008302812	-0.016376697	0.060449533	0.051832587	0.052495558	0.031311486	-0.026123878	0.0013690285
ENSMUSG00000112160	-0.36773637	-0.06519592	-0.20221828	-0.15256381	-0.375218	-0.3303709	-0.13690518	-0.03841722	0.28573278	-0.29274997	-0.112533316	0.13476054	-0.51702416	-0.46247616	-0.5528093	-0.5395149	0.2776546	-0.025960188
ENSMUSG00000031576	0.03744924	0.003538168	0.014445677	-0.0012900626	0.05915886	0.005978879	0.021850009	-0.08164368	-0.00342135	0.0258629	0.019226693	-0.006514342	0.052485768	0.0129671125	0.05083912	0.008262145	-0.016244136	-0.049765423
ENSMUSG00000030766	0.035523903	0.0056600603	0.01955195	0.030041914	0.04554855	0.042271942	0.03149529	0.064331494	-0.0053336453	0.021838073	0.012972524	-0.0018250037	0.049323425	0.07142545	0.043985847	0.082483776	-0.024794431	0.106026225
ENSMUSG00000037801	0.022422213	-0.00323254	0.012854603	0.029918877	0.032642208	0.062041048	-0.00043156257	0.064777836	-0.020780712	0.023292413	0.0071681496	-0.011374037	0.03548566	0.07155421	0.029321112	0.08874532	-0.018304609	0.1308477
