gene_id	AFF4 mean gb	AFF4 mean promoter	BRD4 mean gb	BRD4 mean promoter	CDK9 mean gb	CDK9 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	HEXIM1 mean gb	HEXIM1 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	DPY30 mean gb	DPY30 mean promoter	NELFA mean gb	NELFA mean promoter	INTS11 mean gb	INTS11 mean promoter
ENSMUSG00000031226	0.0016850468	0.007196594	0.0013356277	0.004529797	-0.053165168	0.033752102	-0.028521338	0.079823256	-0.053095676	0.009327951	0.0075873053	-0.005667395	-0.01629053	0.07080208	0.009680908	0.032009847	-0.006629854	0.109485
ENSMUSG00000022401	0.03230916	0.014433107	0.016858391	0.031209724	0.0607738	0.049559142	0.026861971	0.055857215	-0.0013504787	0.031982217	0.015218743	0.00011171403	0.06422205	0.07099506	0.0485153	0.07586216	-0.02009577	0.089299425
ENSMUSG00000035168	0.029658517	0.010938388	0.020582665	0.022898918	0.045960885	0.025141858	0.04155134	0.04967828	-0.005776215	0.02301159	0.013960595	-0.003065663	0.064599924	0.07311399	0.045120865	0.048726648	-0.02204034	0.10071875
ENSMUSG00000020181	0.0075960006	0.005104724	-0.007382739	0.028009059	0.006043176	0.008555833	-0.010259182	0.03241526	-0.0421817	0.030182382	0.004922505	-0.017417215	0.013867184	0.05197303	0.013599608	0.05392658	-0.006722669	-0.04643476
ENSMUSG00000025410	0.039462317	0.010918133	0.02666252	0.006934663	0.06429808	0.03979691	0.033641867	0.04582369	0.006891126	0.024690041	0.014981962	-0.008819572	0.057036493	0.04538152	0.04637437	0.026018739	-0.016344247	-0.020129187
ENSMUSG00000021518	0.022750298	0.022625284	0.0175784	0.03081574	0.039716408	0.05657594	0.016551228	0.064790934	-0.009463148	0.036786847	0.008971393	-0.0037673798	0.050498188	0.07341384	0.02758985	0.113816656	-0.016891599	0.11987562
ENSMUSG00000020319	0.012624481	0.0036214006	0.0049811588	-0.012885379	0.031207284	0.060194105	-0.005247966	0.055198487	-0.028027834	0.034509536	0.008069632	-0.012138255	0.027220603	0.05433915	0.026415396	0.07112452	-0.0122926785	0.10178438
ENSMUSG00000021265	0.032990947	0.0020880403	0.022208726	0.02717413	0.027233304	0.0059765144	0.03199952	0.06480417	-0.02365131	0.025956228	0.010192193	-0.0054756342	0.052908435	0.072413355	0.04623409	0.055079397	-0.018945131	0.10609109
ENSMUSG00000003746	0.012255779	0.002670973	-0.002341335	0.016197816	0.003011794	0.015441598	-0.03592609	0.04820064	-0.034915224	0.008719665	0.0061431974	-0.026373306	-0.015179194	0.07499734	0.018602682	0.013346213	-0.009121593	0.109622836
ENSMUSG00000041658	0.013400905	0.009624369	-0.0068327165	0.028580647	-0.024152681	-0.011583718	-0.01961781	0.07015013	-0.03707013	0.0016397055	0.0020847751	-0.024579026	0.007203541	0.08490086	-0.0032609503	0.06989601	0.015645867	0.13127308
ENSMUSG00000032599	0.036069196	-0.0025729914	0.016358664	0.02229188	0.048135348	0.04106789	0.03039561	0.06533455	-0.005523945	0.034643468	0.016347442	0.00035022115	0.048391566	0.06644074	0.043049477	0.06381267	-0.018922657	0.09051401
ENSMUSG00000042109	0.03500231	0.008853455	0.022721075	0.009385346	0.073137045	0.024609903	0.030105768	0.045694236	0.007204452	0.011867547	0.016680183	-0.005425453	0.07742795	0.030903095	0.05409712	0.026120735	-0.0226468	-0.018081894
ENSMUSG00000037296	0.031011946	0.013908141	0.0152376015	0.035208285	0.04894884	0.07496146	0.018845875	0.06445737	-0.009219104	0.01732741	0.011654703	-0.008176833	0.060716357	0.07129586	0.03311891	0.109837905	-0.027466724	0.12179324
ENSMUSG00000057388	-0.36435956	-0.06855556	-0.20845625	-0.16042775	-0.3757433	-0.32694227	-0.15288506	-0.036669537	0.28625765	-0.2883408	-0.10730226	0.1326574	-0.50484294	-0.460136	-0.54305774	-0.5416778	0.27860332	-0.03166737
ENSMUSG00000058290	0.037280608	0.009345708	0.017607106	0.016223017	0.07027466	0.044226065	0.027068678	0.072226234	0.00050642336	0.028483266	0.013909587	-0.003232034	0.06741745	0.04942228	0.048787236	0.05553187	-0.024214802	0.07355527
ENSMUSG00000026469	0.014216347	0.002807826	0.012758325	0.012902395	0.036659233	0.03805802	-0.0006616208	0.06323255	-0.027050925	-0.0006994443	0.004917613	-0.019939736	0.032253217	0.06449532	0.026068376	0.064623296	-0.014085666	0.1249816
ENSMUSG00000028798	0.030373408	0.012336582	0.02104387	0.028477255	0.04070998	0.08559093	0.011709682	0.06632231	0.0069715995	0.035814594	0.007886198	-0.010370523	0.031152848	0.068811335	0.041557036	0.039410874	-0.023850795	0.09488365
ENSMUSG00000007815	0.033655476	0.0250122	0.014815155	0.02751355	0.06607593	0.039740592	0.034481026	0.04578036	-0.008135508	0.039219864	0.015188314	0.0021233351	0.05737319	0.06421672	0.045813784	0.07192345	-0.020199444	0.099128045
ENSMUSG00000063564	0.025251912	0.0074996054	0.023459168	0.015751889	0.00073274644	0.05566851	-0.008167749	0.052497398	-0.01090729	0.013128933	0.006035171	-0.018614134	0.022900468	0.06283519	0.036007363	0.03025323	-0.025076123	0.04708146
ENSMUSG00000021007	0.02480285	0.007486079	0.014594693	0.021325469	0.0358379	0.0376754	-0.0039334726	0.06280297	-0.023226561	0.038721275	0.008732641	-0.014354217	0.030400654	0.056313876	0.028535515	0.0623815	-0.018888332	0.08684346
ENSMUSG00000009291	0.037053272	-0.01468155	0.015958583	0.016972387	0.041056037	0.08249627	0.035407107	0.06204477	-0.005587523	0.026412735	0.014863501	-0.00038346517	0.065093994	0.063342266	0.047205955	0.054710742	-0.018864173	0.08082037
ENSMUSG00000031485	0.028270893	0.022287745	0.023608087	0.024730893	0.03465622	0.080793925	0.019379968	0.06856941	0.004098743	0.040447384	0.013528226	-0.008299668	0.04091098	0.06532937	0.04177433	0.07885199	-0.021610418	0.08373264
ENSMUSG00000030591	0.030986298	0.009760376	0.020587076	0.020131228	0.017100617	0.021922339	0.021894852	0.06704984	-0.0032866043	0.032224096	0.014024549	-0.0044306223	0.03633601	0.06388871	0.032229662	0.06595394	-0.018000018	0.07979947
ENSMUSG00000022178	0.014159994	0.008585293	0.019692441	0.010806768	-6.280607e-05	0.018047927	0.07949743	0.023751596	-0.045193054	0.00277461	0.015745081	-0.0067304787	0.06973608	0.060805317	0.042996835	0.046574336	-0.02110191	0.029044531
ENSMUSG00000079215	0.031036083	0.012719912	0.02268277	0.015610935	0.046672855	0.03328803	0.022281762	0.064765684	-0.004543595	-0.014475777	0.011797804	-0.00840974	0.040047497	0.0793193	0.037039157	0.0974737	-0.01520206	0.12381253
ENSMUSG00000020737	0.035585072	0.008573141	0.022550642	0.021889646	0.042349428	0.046430822	0.031278737	0.05546996	-0.00994315	0.042342883	0.0097896885	0.001285556	0.057005428	0.07227991	0.045372475	0.07350286	-0.020464286	0.08060829
ENSMUSG00000025370	0.00998808	-0.00031025367	-0.009304809	-0.010665315	0.044904675	0.072241396	-0.00987981	-0.004892558	-0.047644246	-0.00016866498	-0.0034722774	-0.0076171826	0.049419694	0.033649944	0.030357968	0.028793044	-0.011213701	-0.1272208
