gene_id	PolII mean promoter	PolII mean gb	Pol2 mean promoter	Pol2 mean gb	Pol2ser5 mean promoter	Pol2ser5 mean gb
ENSMUSG00000029664	0.4005606666666666	0.2466133333333333	0.704162	0.715391	0.465313	0.632158
ENSMUSG00000029669	1.7701199999999997	0.2859576666666666	1.01152	0.454686	1.13239	0.331406
ENSMUSG00000029670	16.5894	1.6853066666666667	2.96584	0.79457	3.12063	0.938013
ENSMUSG00000029671	1.3713343333333334	1.7246606666666668	0.651323	0.40657	1.02262	0.841137
ENSMUSG00000029672	9.329156666666668	1.3740166666666669	1.04985	0.797446	2.10207	0.969339
ENSMUSG00000029673	5.937116666666667	0.5494319999999999	3.03576	0.643388	2.34215	0.561095
ENSMUSG00000029674	3.5224966666666666	1.2325733333333335	1.99472	0.830057	2.08895	0.970284
ENSMUSG00000029675	0.355164	0.3150826666666667	0.723952	0.802782	0.938181	0.524578
ENSMUSG00000029676	11.596666666666666	1.1694833333333332	1.41419	0.70712	3.07659	0.914324
ENSMUSG00000029678	0.1996563	0.2539683333333333	0.472434	0.426796	0.39776	0.448901
ENSMUSG00000029679	0.1897631666666666	0.2492656666666667	0.839883	0.501011	0.477312	0.468454
ENSMUSG00000029680	0.2136306666666666	0.2386706666666666	0.271442	0.485753	0.159104	0.40787
ENSMUSG00000029681	13.308316666666668	1.93504	1.86351	0.83165	2.43971	0.878529
ENSMUSG00000029682	0.203951	0.209329	0.250376	0.426529	1.00218	0.341155
ENSMUSG00000029683	1.472709	1.7387366666666668	0.528381	0.677508	0.491978	0.511827
ENSMUSG00000029684	9.578993333333337	1.4142333333333337	1.97499	0.878747	2.85328	0.971464
ENSMUSG00000029685	7.882196666666666	0.2908253333333333	1.81776	0.471157	3.48649	0.41982
ENSMUSG00000029686	34.169266666666665	2.72791	2.89263	0.923001	3.18879	0.954967
ENSMUSG00000029687	29.465333333333334	1.5625099999999998	3.41526	0.926578	3.04987	0.947191
ENSMUSG00000029695	0.428565	0.5696716666666667	0.419941	0.531571	0.704414	0.555936
ENSMUSG00000029697	0.5341266666666666	0.3246143333333333	0.72281	0.355323	1.73824	1.27367
ENSMUSG00000029699	0.9501246666666668	3.97848	0.511797	1.00847	0.548095	0.96023
ENSMUSG00000029700	0.326325	0.243032	0.295962	0.477902	0.159104	0.440105
ENSMUSG00000029701	5.17086	1.95995	1.26543	0.966221	2.48456	0.963946
ENSMUSG00000029703	5.57965	3.5254733333333337	2.42669	0.888101	2.195	0.851101
ENSMUSG00000029705	8.24537	1.1752533333333333	1.90363	0.916271	2.58401	0.831927
ENSMUSG00000029706	0.1983466666666666	0.2257356666666666	0.262464	0.470864	0.238656	0.311688
ENSMUSG00000029707	1.30992	0.3846576666666667	1.90661	0.774023	1.36695	0.404475
ENSMUSG00000029708	1.1007566666666666	1.6448366666666665	1.39051	0.9846	0.975697	1.02649
ENSMUSG00000029710	6.112793333333333	1.188586666666667	1.89387	0.83864	2.46002	0.904095
ENSMUSG00000029711	3.133566666666667	2.848896666666666	1.01074	0.988162	1.76919	0.918438
ENSMUSG00000029712	0.7495539999999999	0.3130183333333333	1.68253	0.759651	0.716858	0.658007
ENSMUSG00000029713	2.96105	4.1454200000000005	1.10549	1.13149	1.74813	1.03974
ENSMUSG00000029714	2.02328	2.3538266666666665	1.2154	0.977863	0.973741	0.991604
ENSMUSG00000029716	1.4723866666666667	0.537061	1.20871	0.894861	1.19373	0.85235
ENSMUSG00000029718	2.3720133333333333	2.176156666666667	1.15016	1.10023	1.36781	0.971238
ENSMUSG00000029720	11.451273333333331	2.48385	2.07849	0.95418	1.92308	1.04707
ENSMUSG00000029722	2.5603366666666667	1.3197366666666668	1.56345	0.94753	2.66054	0.942527
ENSMUSG00000029723	3.182043333333333	1.1296033333333333	1.15593	0.984664	1.71676	0.889784
ENSMUSG00000029726	20.5085	5.205513333333333	1.82298	0.933953	2.06529	0.885885
ENSMUSG00000029727	0.4527073333333333	0.2986913333333333	0.76667	0.686228	0.39776	0.568212
ENSMUSG00000029729	9.980646666666669	2.8244566666666664	2.41238	0.927924	1.90411	1.05435
ENSMUSG00000029730	26.838066666666663	16.9025	1.22583	1.05823	1.62521	1.06601
ENSMUSG00000029735	10.937043333333332	0.5039013333333333	2.08348	0.482181	3.62093	0.464127
ENSMUSG00000029736	0.3456696666666666	0.2698193333333333	0.616443	0.500225	0.477312	0.228176
ENSMUSG00000029752	10.918163333333334	4.078516666666666	1.32269	0.93832	1.79677	0.93919
ENSMUSG00000029754	0.7279893333333334	0.2158449999999999	1.31819	0.566906	1.69962	0.641801
ENSMUSG00000029755	0.677187	0.421479	0.56257	1.50326	1.34163	1.42475
ENSMUSG00000029757	0.4848513333333333	0.3038313333333333	0.847135	0.583689	1.46616	0.505208
ENSMUSG00000029759	1.3717796666666668	0.4353263333333333	1.42456	0.712216	1.35239	0.635992
ENSMUSG00000029761	1.3360066666666668	0.519081	1.02223	0.710719	0.954625	0.619535
ENSMUSG00000029762	0.6955356666666667	0.4475626666666666	1.83189	0.858281	1.2507	0.660056
ENSMUSG00000029763	8.619376666666666	1.14924	1.98875	0.801055	2.11467	0.890976
ENSMUSG00000029765	0.5066776666666667	0.263693	0.895484	0.524519	2.51984	0.441689
ENSMUSG00000029766	0.2509373333333333	0.256813	0.908952	0.697301	0.556865	0.464984
ENSMUSG00000029767	8.073726666666666	1.3089133333333334	2.57621	0.925948	2.59542	0.924529
ENSMUSG00000029769	1.8413533333333332	0.8332216666666666	1.79867	0.843222	2.46489	0.951245
ENSMUSG00000029771	1.93721	3.56302	1.4083	0.982636	2.12433	0.961085
ENSMUSG00000029772	10.324953333333331	0.8503776666666667	3.08244	0.916948	2.69532	0.904362
ENSMUSG00000029775	6.98498	1.1947466666666666	2.04261	0.936398	2.76981	0.98519
ENSMUSG00000029776	9.136096666666669	0.939239	1.9219	0.906457	3.11487	0.904039
ENSMUSG00000029777	13.308866666666669	2.88098	1.92471	0.976388	2.6925	0.954924
ENSMUSG00000029778	2.8922733333333333	0.3160313333333333	1.4173	0.597919	2.01947	0.596106
ENSMUSG00000029780	8.39428	1.5461566666666666	3.0241	0.663951	3.41658	0.874617
ENSMUSG00000029781	10.26559	3.321293333333333	1.36971	0.779979	1.02504	0.986956
ENSMUSG00000029782	21.0649	3.5086166666666667	1.82446	0.964596	2.69991	0.932741
ENSMUSG00000029784	20.9303	0.3569823333333333	1.77535	0.72898	2.70076	0.373869
ENSMUSG00000029787	15.630666666666668	1.30828	2.3005	0.876561	3.17685	0.877718
ENSMUSG00000029788	0.2364129999999999	0.2940553333333333	0.56775	0.8255	0.17777	0.451451
ENSMUSG00000029790	7.840786666666666	0.4320233333333332	2.41344	0.679589	2.49292	0.626218
ENSMUSG00000029797	0.4672186666666666	0.416509	0.728154	0.543064	0.647801	0.474883
ENSMUSG00000029798	0.4848203333333333	0.115337	0.944869	0.212174	0.636417	0.17714
ENSMUSG00000029802	2.2157	1.45094	1.44392	0.631689	1.90507	0.751129
ENSMUSG00000029804	8.45812	0.7067039999999999	2.03307	0.669176	2.1919	0.630697
ENSMUSG00000029810	0.27975	0.2441943333333333	1.04985	0.793818	0.318208	0.655149
ENSMUSG00000029811	0.278574	0.2748706666666666	1.22598	0.787289	0.57553	0.537983
ENSMUSG00000029813	0.2479353333333333	0.3023583333333333	0.794987	0.864541	0.39776	0.398757
ENSMUSG00000029814	13.575866666666668	1.8802333333333328	1.54253	0.973883	1.29315	0.98898
ENSMUSG00000029815	16.632033333333336	3.4777633333333333	1.89369	1.0031	3.07253	0.88261
ENSMUSG00000029816	1.4660133333333334	0.409442	1.24567	0.660668	1.16617	0.540762
ENSMUSG00000029817	18.6118	4.951056666666667	1.61022	0.963358	2.65903	0.941641
ENSMUSG00000029819	1.1743606666666666	0.3478163333333333	0.944869	0.525108	2.0888	0.404566
ENSMUSG00000029821	0.393788	0.9469926666666666	0.71694	0.615291	0.362206	0.679756
ENSMUSG00000029822	3.4890166666666667	0.5739893333333334	1.56097	0.697432	2.47783	0.606699
ENSMUSG00000029823	27.0516	4.40125	2.17497	0.973011	3.00031	0.953432
ENSMUSG00000029826	5.9056733333333336	0.7519116666666666	2.21068	0.954226	2.79793	0.889786
ENSMUSG00000029828	7.342686666666666	0.6792543333333333	1.45425	0.667588	2.99634	0.48205
ENSMUSG00000029829	0.5022513333333333	0.313423	0.519056	0.726129	0.636417	0.544191
ENSMUSG00000029830	0.4941546666666666	0.6556913333333333	0.498334	0.722728	0.502645	0.448994
ENSMUSG00000029831	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000029832	3.4176966666666666	1.8285133333333332	1.87834	0.709209	1.64971	0.686701
ENSMUSG00000029833	27.061733333333333	3.2910733333333333	1.88966	0.988302	2.13539	0.989728
ENSMUSG00000029836	46.557	6.45515	2.00947	0.75375	2.12129	0.750281
ENSMUSG00000029837	0.3230546666666666	0.4143693333333333	0.839883	0.591597	0.318208	0.5566
ENSMUSG00000029838	1.0745896666666666	0.274067	0.544957	0.438653	1.60126	0.398141
ENSMUSG00000029840	6.52456	1.67755	1.80627	0.969548	2.70712	0.945448
ENSMUSG00000029843	0.4576413333333333	0.4696133333333332	0.997361	0.859208	0.556865	0.713747
ENSMUSG00000029844	6.761943333333334	0.6091176666666667	1.83267	0.564658	2.00031	0.425345
ENSMUSG00000029847	1.4093766666666667	0.3605816666666666	0.986655	0.708412	1.6106	0.516827
ENSMUSG00000029848	1.9702333333333333	0.8397060000000001	1.12777	1.06621	1.37461	0.575098
ENSMUSG00000029851	2.7231633333333334	0.277567	1.35238	0.419736	0.862629	0.322119
ENSMUSG00000029859	1.8354933333333328	2.29486	0.969733	0.562698	0.39776	0.61185
ENSMUSG00000029860	5.686326666666666	1.7140066666666665	1.36343	0.704675	2.39032	0.749469
ENSMUSG00000029861	2.0289933333333336	3.144333333333333	1.24325	0.878205	2.78299	0.663917
ENSMUSG00000029862	2.7339800000000003	1.3408833333333334	0.810317	0.530036	0.748476	0.637593
ENSMUSG00000029863	10.62305	2.837253333333333	1.8073	0.918223	2.49313	0.878221
ENSMUSG00000029864	1.3760266666666665	0.4259656666666667	0.70209	0.447857	0.841297	0.312251
ENSMUSG00000029865	0.2097086666666666	0.167735	0.271097	0.281931	0.240434	0.412781
ENSMUSG00000029866	0.2224869	0.237308	0.629911	0.416771	0.0795521	0.430264
ENSMUSG00000029868	0.2400113333333333	0.3983193333333333	0.343964	0.411182	0.238656	0.398245
ENSMUSG00000029869	5.538983333333333	0.3730886666666667	2.46129	0.517499	2.73892	0.481555
ENSMUSG00000029875	0.8252663333333334	0.362843	0.849554	1.70286	1.69742	1.16107
ENSMUSG00000029878	0.1971231	0.166486	0.472434	0.380112	0.685748	0.304883
ENSMUSG00000029882	0.2720793333333333	0.215511	0.976985	0.615143	0.159104	0.412576
ENSMUSG00000029883	0.1667333333333333	0.246919	0.724882	0.356888	0.311097	0.366864
ENSMUSG00000029885	0.220581	0.209841	1.01705	0.417501	0.318208	0.528855
ENSMUSG00000029909	0.3983776666666667	0.444854	0.419941	0.525377	0.113328	0.370254
ENSMUSG00000029910	12.598033333333332	3.08164	1.97056	1.002	2.79318	0.892625
ENSMUSG00000029911	21.571766666666665	7.023043333333334	2.36305	0.786293	2.75984	0.811511
ENSMUSG00000029913	7.782406666666667	1.7888000000000002	2.24069	0.865007	2.80932	0.936638
ENSMUSG00000029915	0.1905526666666666	0.0435847	0.578801	0.084751	0.0795521	0.0963295
ENSMUSG00000029916	11.468876666666668	1.057243333333333	2.28723	0.63089	3.00163	0.836911
ENSMUSG00000029917	1.7130166666666666	0.2932576666666667	1.1855	0.728738	0.477312	0.505479
ENSMUSG00000029918	9.054783333333331	0.7381916666666667	1.35602	0.899235	2.71458	0.765917
ENSMUSG00000029919	0.3640866666666666	4.342496666666666	1.02879	0.73135	0.326208	0.551512
ENSMUSG00000029920	22.062966666666668	4.92153	1.55881	0.981977	1.86847	0.989353
ENSMUSG00000029922	20.5477	14.802066666666668	1.26684	0.990306	1.78651	0.993405
ENSMUSG00000029923	2.4124933333333334	12.479426666666669	0.688976	0.930656	0.487161	0.824465
ENSMUSG00000029924	4.724826666666666	1.5971133333333334	1.64853	0.989822	1.96886	0.976731
ENSMUSG00000029925	6.885293333333333	0.4063203333333333	1.59276	0.724574	2.45401	0.483112
ENSMUSG00000029992	9.228006666666666	0.7426036666666667	2.4496	0.750181	3.18308	0.829499
ENSMUSG00000029993	9.56574	1.5519299999999998	1.32091	0.999526	2.45088	0.942016
ENSMUSG00000029994	3.0428566666666668	0.616884	1.2935	0.947664	2.23679	0.721912
ENSMUSG00000029998	9.090336666666667	0.8907959999999999	1.82721	0.977503	3.6278	0.797894
ENSMUSG00000029999	1.4297366666666669	0.4072886666666666	2.08037	0.764421	2.68433	0.523947
ENSMUSG00000030000	0.7603716666666668	0.299423	1.04916	0.638533	0.95418	0.442726
ENSMUSG00000030001	0.7554183333333334	0.2955723333333333	0.784282	0.671986	0.507089	0.288575
ENSMUSG00000030002	15.172866666666666	1.847276666666667	2.57063	0.878562	3.09473	0.927093
ENSMUSG00000030007	29.329400000000003	5.780486666666666	2.13701	0.840443	2.44666	0.900075
ENSMUSG00000030008	31.68993333333333	5.807510000000001	2.25595	0.802704	2.60718	0.402871
ENSMUSG00000030016	15.411033333333334	1.9632666666666667	2.05631	0.980568	2.66385	0.981889
ENSMUSG00000030017	0.2602553333333333	0.1577261333333333	0.577419	0.551177	0.544421	0.313092
ENSMUSG00000030019	12.563206666666668	4.11258	1.82677	1.3354	2.50246	0.982217
ENSMUSG00000030020	0.9238653333333332	0.3151183333333333	1.12583	0.626246	0.996401	0.512236
ENSMUSG00000030022	8.124413333333333	0.45403	2.17744	0.803652	2.6258	0.722041
ENSMUSG00000030029	5.153463333333334	0.807411	1.95869	0.888585	2.9051	0.788158
ENSMUSG00000030030	1.1090133333333334	1.4168746666666667	1.28477	0.917396	1.72505	0.951584
ENSMUSG00000030031	11.419286666666666	1.7865633333333333	2.61284	0.789194	3.10216	0.83414
ENSMUSG00000030032	1.1086353333333332	1.036903666666667	1.27967	0.960115	1.72733	0.80931
ENSMUSG00000030034	4.357959999999999	3.83841	1.34976	0.805761	1.38276	0.947785
ENSMUSG00000030035	10.81277	9.159983333333336	1.01628	1.01434	1.47651	0.670524
ENSMUSG00000030036	7.19761	5.006286666666667	0.871563	1.56484	1.1773	1.33993
ENSMUSG00000030041	1.6606666666666663	0.4181786666666667	1.12928	0.71407	0.982624	0.499327
ENSMUSG00000030042	23.343	3.0448966666666664	2.18858	0.964359	2.6915	0.936432
ENSMUSG00000030043	0.526348	0.2830033333333333	1.22943	0.622686	0.259544	0.461109
ENSMUSG00000030045	6.02246	5.002009999999999	2.61262	0.827674	1.76238	1.08101
ENSMUSG00000030046	0.2521576666666666	0.257316	0.472434	0.625345	0.483979	0.412383
ENSMUSG00000030047	0.3291893333333333	0.3951833333333333	0.855078	0.751347	0.556865	0.45995
ENSMUSG00000030048	0.2988833333333333	0.4609343333333333	0.618862	1.0815	0.438203	0.611939
ENSMUSG00000030049	0.2050593333333333	0.207477	0.721083	0.8018	0.795521	0.278533
ENSMUSG00000030050	0.3131353333333333	0.263953	0.604702	0.436329	0.636417	0.206011
ENSMUSG00000030051	6.224033333333334	0.6218843333333334	2.91651	0.852668	3.14206	0.791083
ENSMUSG00000030055	10.140693333333331	1.2072866666666666	2.25175	0.899432	1.97145	0.847464
ENSMUSG00000030056	22.544166666666666	2.297613333333333	1.22774	0.864974	1.38081	0.882288
ENSMUSG00000030057	32.86723333333333	15.9737	1.826	0.760728	2.68183	0.78721
ENSMUSG00000030058	3.907853333333333	1.5740466666666666	1.45133	0.98559	2.17901	0.936035
ENSMUSG00000030059	15.2731	0.9509243333333334	2.43257	0.746687	2.81921	0.852025
ENSMUSG00000030060	6.88551	1.3162166666666666	2.03007	0.907964	2.32819	0.904633
ENSMUSG00000030061	9.517166666666666	2.08116	1.47326	0.916568	1.63791	0.93168
ENSMUSG00000030062	12.805373333333334	2.1209933333333333	1.93124	0.932095	2.39597	0.902656
ENSMUSG00000030064	2.0569166666666665	0.3592023333333333	2.31037	0.685404	2.13099	0.634817
ENSMUSG00000030067	1.3845533333333335	0.7530663333333333	1.58727	0.770045	2.30871	0.642344
ENSMUSG00000030068	1.3326766666666667	0.358876	0.988727	0.740643	1.97325	0.581494
ENSMUSG00000030069	1.778336666666667	0.3709643333333334	1.93774	0.841614	3.23081	0.574822
ENSMUSG00000030074	1.2837466666666666	0.4392496666666667	1.66768	0.775591	1.57771	0.594672
ENSMUSG00000030075	0.2802933333333333	0.2718463333333333	0.825416	0.486041	0.795521	0.404768
ENSMUSG00000030077	0.4140023333333333	0.354552	0.42892	0.490695	0.477312	0.444791
ENSMUSG00000030079	9.103293333333331	2.0770366666666664	1.76956	0.94077	2.51118	0.94144
ENSMUSG00000030082	11.499063333333334	3.632543333333333	2.4711	0.812437	3.10305	0.793131
ENSMUSG00000030083	4.308253333333333	1.2395433333333334	1.73704	0.877299	1.75842	0.737156
ENSMUSG00000030084	5.583226666666666	1.66069	1.60976	0.991496	2.36505	0.969493
ENSMUSG00000030086	2.555433333333333	0.5897093333333333	2.3088	0.739966	1.67059	0.698155
ENSMUSG00000030087	6.90206	1.94742	2.47268	0.999067	2.14448	1.03727
ENSMUSG00000030088	1.2220366666666669	0.383702	1.41908	0.710133	1.35239	0.549521
ENSMUSG00000030089	1.044483	0.4829773333333333	1.47739	0.76434	0.839074	0.624833
ENSMUSG00000030091	19.0125	1.3569766666666665	2.15905	0.710604	3.31766	0.890455
ENSMUSG00000030092	0.3108406666666666	0.2479793333333333	0.588816	0.424256	0.482201	0.36102
ENSMUSG00000030093	0.537841	0.280612	1.62313	0.68566	2.66524	0.545608
ENSMUSG00000030094	15.533566666666667	1.2722733333333334	2.74533	0.789025	2.71588	0.892278
ENSMUSG00000030095	10.15897	1.7363366666666666	2.59504	0.801886	1.71401	0.865172
ENSMUSG00000030096	10.16222	2.293786666666666	1.94208	0.983074	2.13651	0.989446
ENSMUSG00000030098	0.5821043333333333	0.630705	1.25188	0.681314	0.880406	0.514197
ENSMUSG00000030101	7.993893333333333	0.6355083333333333	1.36481	0.799178	2.8569	0.776017
ENSMUSG00000030102	9.395853333333331	0.8745246666666667	3.25353	0.813977	2.52761	0.842301
ENSMUSG00000030103	10.194176666666666	1.57599	1.64675	0.837482	1.82478	0.812521
ENSMUSG00000030104	15.286166666666666	1.296433333333333	1.91017	0.90414	2.93766	0.903514
ENSMUSG00000030105	8.25305	1.342496666666667	2.55462	0.918531	2.51431	0.912394
ENSMUSG00000030107	0.848135	0.3419236666666667	1.07196	0.566172	0.795521	0.41744
ENSMUSG00000030108	0.4033076666666666	0.276257	1.14828	0.653403	0.331097	0.513559
ENSMUSG00000030109	0.5824699999999999	0.3625276666666666	0.647524	0.799549	0.670637	0.488458
ENSMUSG00000030110	2.343553333333333	0.333159	1.83724	0.571917	2.83349	0.55335
ENSMUSG00000030111	0.9171773333333334	0.3079086666666666	0.734897	0.577419	1.8297	0.590949
ENSMUSG00000030114	0.2749693333333333	0.2423586666666666	1.24912	0.790622	0.711524	0.465963
ENSMUSG00000030116	0.5731176666666666	0.786941	0.959372	0.915221	0.159104	0.773423
ENSMUSG00000030117	21.8666	18.96663333333333	1.21593	1.24385	1.39178	1.4326
ENSMUSG00000030120	8.2739	1.5961503333333331	1.49397	1.11143	2.21063	0.824904
ENSMUSG00000030122	15.6854	5.196103333333333	1.53596	1.11025	1.95438	1.05234
ENSMUSG00000030123	1.2177863333333334	0.3449359999999999	1.20906	0.876145	2.18469	0.620269
ENSMUSG00000030124	3.090973333333333	1.78903	0.744004	0.882213	0.502639	1.0004
ENSMUSG00000030125	0.544517	0.4653736666666666	0.797405	0.694327	0.945292	0.457338
ENSMUSG00000030126	5.2273966666666665	0.6333123333333334	1.54853	0.71096	2.71849	0.622385
ENSMUSG00000030127	18.52753333333333	2.87788	1.36642	0.767926	2.21279	0.633974
ENSMUSG00000030131	0.1324981666666666	0.2341889999999999	0.0524924	0.58933	0.113773	0.469083
ENSMUSG00000030134	0.7253789999999999	0.3907276666666666	1.03224	0.731458	1.45683	0.604516
ENSMUSG00000030137	1.117795	0.3683893333333333	0.985619	0.663674	0.520422	0.62335
ENSMUSG00000030138	11.217466666666668	2.0393933333333334	2.00407	0.92929	2.8415	0.982037
ENSMUSG00000030142	0.2397203333333333	0.2975843333333333	0.57742	0.429903	0.636417	0.494377
ENSMUSG00000030143	0.1585975333333333	0.2557689999999999	0.367448	0.40109	0.193325	0.399431
ENSMUSG00000030144	0.01	0.190867	0.01	0.481649	0.01	0.340498
ENSMUSG00000030145	2.74663	0.5577616666666666	1.10235	0.690896	2.1057	0.588941
ENSMUSG00000030147	0.2525466666666666	0.2879663333333333	0.566714	0.708115	0.495978	0.514302
ENSMUSG00000030148	0.3211753333333333	0.9053216666666666	0.477268	0.864654	0.245323	0.644252
ENSMUSG00000030149	0.223577	0.2248063333333333	0.367449	0.493871	0.555531	0.405943
ENSMUSG00000030154	0.196675	0.249523	0.606429	0.59079	0.410649	0.518883
ENSMUSG00000030155	0.225016	0.246883	0.740768	0.596809	0.477312	0.884358
ENSMUSG00000030156	0.2545283333333333	0.2563686666666667	0.367449	0.712739	0.159104	0.2982
ENSMUSG00000030157	1.0511633333333334	0.252537	0.873727	0.858874	1.3115	0.598709
ENSMUSG00000030158	0.254048	0.297632	0.666865	0.605685	0.795521	0.390961
ENSMUSG00000030159	0.343884	0.255266	0.722465	0.279536	0.636417	0.361754
ENSMUSG00000030160	0.175413	0.2741896666666666	0.276968	0.435746	0.40576	0.33655
ENSMUSG00000030161	8.097430000000001	2.970693333333333	1.57478	0.705288	1.11373	0.641314
ENSMUSG00000030162	0.24909	0.2350933333333333	0.419942	0.48674	0.238656	0.266162
ENSMUSG00000030165	0.3078183333333333	0.2937763333333333	0.367449	0.42693	0.556865	0.504334
ENSMUSG00000030166	8.181673333333334	2.8894966666666666	2.39908	0.945104	3.01281	0.88649
ENSMUSG00000030167	0.1390136666666666	0.1924873333333333	0.262463	0.289699	0.318208	0.212866
ENSMUSG00000030168	2.767153333333333	1.86878	1.0255	1.00588	1.44719	0.991411
ENSMUSG00000030170	0.963637	0.7544013333333334	1.86378	0.759367	2.44126	0.578213
ENSMUSG00000030172	11.505996666666666	0.990158	2.61094	0.818249	3.21233	0.793033
ENSMUSG00000030173	0.229816	0.2417793333333333	0.524236	0.859233	0.636417	0.747983
ENSMUSG00000030177	7.903173333333334	1.2020396666666666	2.15579	0.940787	2.08838	0.940802
ENSMUSG00000030178	0.1081960333333333	0.1557013333333333	0.0897897	0.281737	0.0795521	0.258781
ENSMUSG00000030180	23.713800000000003	2.18335	2.35821	0.975717	3.20167	0.974724
ENSMUSG00000030187	0.01	0.129492	0.01	0.302464	0.01	0.17587
ENSMUSG00000030188	3.23766	1.0396926666666666	1.10235	0.521118	0.556865	0.418462
ENSMUSG00000030189	17.8801	7.165990000000001	2.20506	0.945172	2.55802	0.953276
ENSMUSG00000030199	6.214243333333333	0.7734676666666666	2.47839	0.840421	2.65285	0.914885
ENSMUSG00000030200	0.2821363333333333	0.4522023333333333	0.703817	0.821391	0.477312	0.668392
ENSMUSG00000030201	14.3462	1.3520033333333334	1.96347	0.946564	3.16461	0.925377
ENSMUSG00000030203	7.636680000000001	0.8240536666666666	1.64061	0.832762	2.68306	0.865292
ENSMUSG00000030204	2.2219166666666665	1.36302	2.27414	0.840085	2.19289	0.904665
ENSMUSG00000030205	0.3337386666666666	0.2702996666666666	0.801204	0.828244	0.851074	0.791567
ENSMUSG00000030206	0.769504	1.1560673333333331	1.15864	0.720086	1.30298	0.64326
ENSMUSG00000030207	1.5908266666666666	0.659493	2.42313	0.775457	1.72215	0.641386
ENSMUSG00000030208	0.853685	0.575298	1.13136	0.997765	2.09382	0.956655
ENSMUSG00000030209	0.6841056666666666	0.3568793333333333	1.47583	0.632632	1.34828	0.543414
ENSMUSG00000030213	6.12864	1.82055	1.47688	0.995304	2.02343	0.990296
ENSMUSG00000030214	0.983796	0.827962	1.51814	0.717081	2.04969	0.566732
ENSMUSG00000030216	18.28053333333333	3.984133333333333	2.34331	0.856326	3.11031	0.799298
ENSMUSG00000030217	0.598677	0.4646113333333333	0.684477	0.798512	0.712413	0.772633
ENSMUSG00000030218	0.306802	0.30692	0.537359	0.903192	0.490201	0.521999
ENSMUSG00000030219	0.5709069999999999	0.3377426666666667	0.855079	0.58328	0.795521	0.55779
ENSMUSG00000030220	0.8733270000000001	0.526907	0.97664	0.653284	0.514644	0.52795
ENSMUSG00000030222	2.651813333333333	0.6399133333333333	1.22909	0.76206	1.66341	0.678094
ENSMUSG00000030223	0.9880433333333332	0.2930476666666666	0.577418	0.607704	1.01329	0.463337
ENSMUSG00000030224	12.69873	4.406716666666667	2.00882	0.921999	3.06236	0.820095
ENSMUSG00000030225	9.17929	0.6697703333333335	1.90069	0.679907	2.2086	0.689927
ENSMUSG00000030226	0.224821	0.258587	0.246922	0.458503	0.238656	0.385263
ENSMUSG00000030228	0.3402166666666666	0.2679636666666666	0.577419	0.576	0.477312	0.447061
ENSMUSG00000030230	0.283426	0.2664046666666667	0.367449	0.620869	0.581308	0.431377
ENSMUSG00000030231	8.22225	1.1492776666666666	2.37408	0.943915	2.84947	0.922591
ENSMUSG00000030232	3.2826766666666667	2.15681	0.925178	0.851828	0.786659	0.772526
ENSMUSG00000030235	0.2538586666666667	0.4807466666666666	0.288019	0.559037	0.254211	0.543466
ENSMUSG00000030236	0.2344333333333333	0.2703053333333333	0.23967	0.528273	0.798632	0.456373
ENSMUSG00000030237	0.2325003333333333	0.2543333333333333	0.682059	0.479549	1.1124	0.412754
ENSMUSG00000030243	7.554356666666666	1.6985666666666666	1.9136	0.959964	2.12419	0.951623
ENSMUSG00000030244	0.3920033333333333	0.3072423333333333	0.446187	0.706103	0.47509	0.450109
ENSMUSG00000030245	7.56863	2.39506	1.89291	0.911684	2.21787	0.908352
ENSMUSG00000030246	8.724016666666666	1.714443333333333	1.56003	0.809914	2.34659	0.795344
ENSMUSG00000030247	0.7067100000000001	0.291016	1.09337	0.526926	1.81503	0.665945
ENSMUSG00000030249	0.3183096666666666	0.2753616666666666	1.51504	0.675591	0.954625	0.494182
ENSMUSG00000030254	11.810683333333335	1.5557966666666667	2.47508	0.968503	2.02079	0.980624
ENSMUSG00000030255	0.2828063333333333	0.4104196666666667	0.242111	0.823156	0.0577651	0.723093
ENSMUSG00000030256	4.08188	2.3276666666666666	1.10529	1.08889	1.82245	0.857832
ENSMUSG00000030257	0.8566506666666666	0.4415073333333333	1.13855	0.944784	1.39339	0.794635
ENSMUSG00000030259	3.7674566666666665	0.5347016666666666	1.85574	0.685054	1.71681	0.517284
ENSMUSG00000030263	3.2679266666666664	0.4217666666666666	1.98107	0.886149	2.52456	0.803258
ENSMUSG00000030264	18.64966666666667	2.96678	2.24208	0.891746	3.01681	0.868138
ENSMUSG00000030265	9.334656666666666	2.4929366666666666	1.74256	0.976177	2.47766	0.935837
ENSMUSG00000030268	9.23689	2.456233333333333	1.70548	0.989159	1.93177	0.997909
ENSMUSG00000030269	4.386656666666667	1.347076666666667	1.62635	0.965557	2.12218	0.97151
ENSMUSG00000030270	6.136793333333333	1.1586666666666667	1.38282	0.914464	2.04175	0.834963
ENSMUSG00000030271	12.457876666666666	1.3562366666666668	1.91947	0.693594	2.92838	0.569701
ENSMUSG00000030272	2.9968300000000005	2.3441666666666667	1.90542	1.01571	1.69351	0.963243
ENSMUSG00000030275	17.316766666666666	3.0467066666666667	1.65227	0.933943	2.43886	0.934367
ENSMUSG00000030276	4.66097	3.3242966666666667	0.967628	1.02755	0.90692	1.00111
