	PolII mean gb	PolII mean promoter	PolIIS5P mean gb	PolIIS5P mean promoter	PolIIS2P mean gb	PolIIS2P mean promoter
ENSMUSG00000026788	1.143035251214251	0.8846786194563442	1.1513070223372661	0.8001833151226027	1.2287651634667376	0.5751901304295729
ENSMUSG00000020919	-0.1428162657892929	0.4663958803112889	-0.32585608629119595	0.0052579871845541476	-0.19014580391155528	-0.7272400693262656
ENSMUSG00000115430	-0.265294529377118	0.4404798765634745	-0.40606426124163064	0.5243978483259243	-0.6764236671301855	-0.04493914205506564
ENSMUSG00000105693	-1.2112155647692509	-0.7138272086608279	-0.9612452346885619	-1.0256483345029799	-0.9677177502084708	-0.5351289785118325
ENSMUSG00000079386	0.31648254511174967	-0.07464537982577372	0.314086892473725	0.08839366015788097	0.2495192391924177	0.6010328265949781
ENSMUSG00000073433	1.2741199901816516	0.03140662003832599	0.9916088143859402	-0.15999341570608233	1.0538399809869468	0.42404992862302027
ENSMUSG00000025199	1.0672579796525123	1.5562310078289914	1.1799263945899994	1.49736806328811	1.1022228890354222	2.180255898313196
ENSMUSG00000043439	1.55923094851368	1.130608809492403	1.513906101716599	1.076478379266309	1.598957463228838	1.014772392453972
ENSMUSG00000111654	-0.5591393197915039	1.0045704413466887	-0.49025529733129947	0.6576159953844739	-0.7456642887633439	-0.01802260813244835
ENSMUSG00000105445	-0.7163743988382306	-0.8502461003913474	-0.7344610219370707	-0.7893766898325623	-0.778883319856646	-1.0526534348430627
ENSMUSG00000117255	1.4046962532348939	1.7427677655641405	1.6103070202046996	1.4853190788394681	0.8864274351577618	1.6100633235949082
ENSMUSG00000030539	1.2346150770191784	1.1840961643292307	1.148184815550261	1.3325610193079407	1.1153442180107909	0.9592076893211241
ENSMUSG00000034486	0.23177786381840143	1.0318047169326845	0.9197360647456782	1.1955486309094376	0.3182238653237351	0.6200368894343786
ENSMUSG00000105852	2.2515178316303706	1.7799053585172628	2.3084329908612284	2.0459426353475174	2.305281119698861	2.179722083986357
ENSMUSG00000029569	0.6502841557968155	1.4498087310966876	0.8694035740400902	1.504713208950113	0.8279436693672453	1.3150034656894118
ENSMUSG00000039804	1.1292672725942634	1.548122250570794	1.0583910135241326	1.4902024029118	1.2226514897600318	1.4661148445905854
ENSMUSG00000034320	0.3398796050993431	1.031870817885435	0.34226497405744244	0.957570882688492	0.5024871232084424	0.3976160041322093
ENSMUSG00000110172	-0.9086137060273638	-1.0076637870074205	-0.9665692420012438	-1.4401955984876018	-0.8439036599081492	-0.802340694289444
ENSMUSG00000029415	1.300637412541708	0.9836179085193095	1.3686747272559827	0.9740246549022333	1.4678143073756011	0.43083719676658316
ENSMUSG00000038422	1.0601183061393746	0.3504050056040651	0.7702719729368399	0.19018807650077044	1.0390460030218902	0.7090740872290893
ENSMUSG00000031295	-0.11409155758187615	0.9680005764414332	-0.16091845515125297	0.9275223487530604	0.016038411826795683	0.2602962694427829
ENSMUSG00000024960	1.0109705850199235	1.0025054972968401	0.8208514299696349	1.1308906819892155	0.9819853364784167	2.0897212886141214
ENSMUSG00000042594	1.7701996121088839	1.3424297874371725	1.5219534056395947	1.2164878393099658	1.8941212643810836	0.9003898858052816
ENSMUSG00000020299	-0.2796139344911404	0.19291898479861586	-0.24521285977771176	-0.06722426861609428	-0.2315108980430371	-0.5280142610108736
ENSMUSG00000033417	1.1723593244625579	1.6962889946973516	1.3349650182362744	1.7469036882992939	1.3103477596957627	1.55297948229901
ENSMUSG00000004865	1.6314296481462216	1.4543103240962814	1.651079185637685	1.301894108887555	1.678802632690522	1.0960375751924865
ENSMUSG00000046764	-0.34659538938184076	-1.227916839289011	-0.45702553943583535	-0.8852590940182644	-0.5865245875912091	-0.7021409055317093
ENSMUSG00000085024	1.1177713424201086	0.6052978734689285	1.1705409467068622	0.5941807045041638	0.9756935544987348	0.047219066835876705
ENSMUSG00000117247	-0.8278101113421102	0.2780726047172687	-0.8452750255290195	0.18827169823855286	-0.5123570341341904	-0.4286949230354326
ENSMUSG00000020064	1.8891935881766968	1.222236455957111	1.8925255901013802	1.231643256047685	1.9831474695615519	0.82861267889244
ENSMUSG00000116040	-1.0560432492423077	-1.3475051429909268	-1.167079972435236	-1.1592532939977374	-1.39617605108563	-1.3227263919219392
ENSMUSG00000040033	0.5659514708983348	0.7082475742042592	0.41463707350433354	0.7224885111876354	0.5381020728919272	0.7990281459841935
ENSMUSG00000053111	-0.6232690769834406	0.7063437486151813	-0.6522413354330715	0.5237997259974557	-0.6665209038446668	0.6174068937591063
ENSMUSG00000026942	0.235246047486877	0.7277046011731693	0.17112902875825844	0.5781767447612886	0.35184992699570333	0.35880226032337925
ENSMUSG00000022105	0.44011586414308035	1.22905872216213	0.3877324361016759	0.8560219629490746	0.36574132485723465	0.5973062937127491
ENSMUSG00000115433	-1.04532826875211	-0.9630638931896182	-0.8152989273050874	-0.9707778709053194	-0.8145578230648104	-0.9160522183167066
ENSMUSG00000017740	0.19470845082021748	-0.4525982768851634	0.02215495328524351	-0.426849170331434	0.3035358130735545	-0.7520914298836234
ENSMUSG00000057666	3.4883138045162245	1.771807588382918	3.6772870019410027	1.8982352813370063	3.227699154732984	2.2922080769967876
ENSMUSG00000098004	0.6176183266884626	0.07300635917098103	0.5290823838898572	0.09294188070841033	0.7429429481996436	0.7961070453043508
ENSMUSG00000030048	-0.19739191878817816	-0.8120756038639151	-0.31641782664260537	-0.6575427684250402	-0.9381602548843005	-0.774509262675239
ENSMUSG00000100369	-3.2534250732334358	-1.4846637295602727	-1.976284321299244	-2.9545009578705	-1.970574394258353	-1.5512851481251582
ENSMUSG00000106190	0.449184678373638	0.4046032376913685	0.1358957141664639	0.3218047126187503	0.08228239864221346	0.19893297975355181
ENSMUSG00000106821	-1.3641743695241118	-0.9315476070503841	-1.0547118906228137	-1.2315330356791148	-1.586737210750889	-1.76137112080301
ENSMUSG00000082751	-1.413602724651638	-1.4570539148597008	-1.4297025169121997	-1.6075667049230575	-1.2400389347547385	-1.1557544375072877
ENSMUSG00000031590	1.1972860925188007	1.0473931278631063	1.3656703528101872	1.1363494905144957	1.376914390539962	1.0044218716360966
ENSMUSG00000078624	-1.0265411432218845	-0.7883467562643602	-0.9775938598622808	-1.0610667681139927	-1.279258728357127	-0.885108952437851
ENSMUSG00000029463	1.0419310098189087	1.0949895547201574	0.9879488896403793	0.9680141686657058	1.2618111709172175	0.7990009263545584
ENSMUSG00000059867	-1.5914410335270361	0.7489537942901082	-0.7545572333350132	0.9577874436702615	-1.0229730950371965	-0.1354053098261332
ENSMUSG00000074919	-0.051645653221897715	-0.851283007474232	-0.16149297243658875	-0.717831604350989	-0.6608881152354589	-1.008602030992075
ENSMUSG00000087630	-0.3539534197765246	-0.15062086119953474	-0.6322480713627933	-0.4790022834571239	-0.4071199382369662	0.1706405610236835
ENSMUSG00000025473	-0.010985010071624217	0.5155616829208389	-0.20656615769707704	0.2550531027834439	0.21010522296501408	1.4528265268708143
ENSMUSG00000090472	-0.5021026646258651	-0.6929879006185528	-0.3038616445610209	-0.8798059716929728	-0.3274688823591417	-0.5000469219273368
ENSMUSG00000054622	0.5219796746344866	-0.7290508067542446	0.4647254851433724	-0.6862007545750776	-0.23528702433087673	-0.355880689162864
ENSMUSG00000112773	-0.2587070605842866	-0.714974109281591	-0.25838476482024453	-0.7083120051916066	-0.6033898949123015	-0.14986475388094495
ENSMUSG00000078876	0.8015716755636318	1.105970162104885	0.872549758562641	1.1631469522412907	0.7468960881233158	0.8896623978164275
ENSMUSG00000038797	-0.07155701636248767	0.49956412233489816	-0.13370771556478417	0.14524938379102398	-0.13237418789860464	-0.2066897834966172
ENSMUSG00000042444	0.6280147470298845	0.6280043766611934	0.5116239992040084	0.30335568105462163	0.8287807160664272	-0.09936211259645099
ENSMUSG00000025511	0.9976828675300405	1.2535434820023414	0.7173023168169329	1.2700420810431083	1.032331164569808	1.1873688759060945
ENSMUSG00000115354	-0.083312012592289	0.5734795151571493	-0.0656764772512553	0.4617725239770155	0.02682319456255269	0.4089081934265399
ENSMUSG00000051703	1.11594584176244	0.6868463858688748	0.9920737412715572	0.41072932512708454	1.2262850503893574	1.0172185518798524
ENSMUSG00000045934	0.3257279279315079	0.6110678345665121	0.27458833171849706	0.40481781824799273	0.28207281694790687	1.2697763754038423
ENSMUSG00000097992	0.7413302611793877	0.05967973427978397	0.6950440607975042	-0.03349747489279686	0.8772056433984554	0.7890522219296401
ENSMUSG00000007440	-0.7296959924364012	-0.7509084098013517	-0.5507150498350071	-0.32546002830015286	-0.7482507640189462	-0.5727867000023302
ENSMUSG00000096036	-1.9127794913983553	-1.3546933112908666	-1.9257449314371644	-1.868059047855869	-2.125831753480101	-2.2507350925132443
ENSMUSG00000059014	-1.0451732334448924	-0.967369571772871	-0.6432228387382443	-0.77911644544886	-0.8124065505142931	-1.037754424639421
ENSMUSG00000022487	0.4848465535835248	0.13571131517281798	0.35162890451040274	0.24532604292655197	0.19179220605560668	-0.5355066243468488
ENSMUSG00000026333	0.2773399101786511	1.6920417005785768	0.3869405264318544	1.76845995058974	0.41776459344110806	1.5999323329277706
ENSMUSG00000086596	-0.14853298129877412	0.1836322261787017	-0.21297444583161287	-0.0618695637046574	-0.08535790752131034	-0.3539661748472527
ENSMUSG00000110790	1.8845355929388379	0.5883941537264488	1.6026123276676287	0.5765669608351998	1.9541586484023175	0.6209763837919524
ENSMUSG00000002844	2.069223851749772	0.9707916825834915	2.1603340007600305	0.9073879978189567	1.465261098749356	1.0889013112026018
ENSMUSG00000009418	0.4341192752468243	0.5445482503851983	0.2749514529523268	0.5169376460267805	0.4759958938997965	-0.25517626008680133
ENSMUSG00000091780	2.400464907092932	1.5368243220137952	2.353857267923072	1.3954100442303266	2.503934570458204	2.375822718717626
ENSMUSG00000041797	-0.9540110831795102	-0.9135872183091212	-0.9110934603590433	-0.938750122890127	-0.9255234399329244	-1.1051710717476213
ENSMUSG00000022228	1.0043436560103487	0.6632258374793828	0.9354505306409453	0.7801649518225311	1.0418521830462895	0.430055012728185
ENSMUSG00000094637	-0.9895859004245535	-0.9269951275225708	-0.7499561466954108	-0.856902186967647	-1.0762889847894093	-0.7694496054516402
ENSMUSG00000109603	-0.8795622600342758	-0.8700367782276184	-0.7000607561570327	-1.1856580144817805	-0.8809359029328897	-0.9969801154349982
ENSMUSG00000111583	-0.5721805278921313	0.6396660613057092	-0.665614834436693	0.46605510776796993	-0.8104246453258259	-0.08045555659594252
ENSMUSG00000075196	-1.1706129690476006	-0.9605931890730643	-0.9210113834774105	-0.8649545208456465	-0.9041267102302412	-0.5340679493046174
ENSMUSG00000073497	-0.3247871039172125	-1.765817688551017	-0.39599037620525435	-1.8776872917692937	-0.6286239858735401	-2.666043795297692
ENSMUSG00000098096	-0.8279549327343061	-0.9486922574776503	-0.7919035273185353	-0.7377898770119463	-1.0188555786035995	-0.907571397059464
ENSMUSG00000101553	-0.42679627057236974	-0.5545818744997892	-0.5655319952614198	-0.4373516185165901	-0.785655071905161	-0.5091967187641675
ENSMUSG00000107402	1.3019097333052043	1.8302607014709813	1.4791349720267468	1.890266143600362	1.1243605525549456	1.9244958880462975
ENSMUSG00000109233	0.35201385425512877	-0.7826595030624324	0.39818029540171523	-0.8872025025204116	-0.10482959306570787	-0.6407345546804895
ENSMUSG00000103159	1.1859706451819185	0.7392572204606173	1.1012365694921487	0.7102292830578897	1.1940897727757274	1.7969429477306407
ENSMUSG00000032744	-0.47736093772148347	-0.5164858638224387	-0.5898562274966878	-0.3912142177131458	-0.6460695050460914	-1.0507763421927325
ENSMUSG00000043715	-1.384278010621623	-1.7852234334709178	-0.9372114661796893	-1.067861168503668	-1.4794319762803319	-1.453729116234471
ENSMUSG00000115654	-0.9276975901791532	-0.9480056890240259	-0.9100197837524412	-1.3138464383747548	-0.8573018515906408	-1.107848951948199
ENSMUSG00000044029	-0.9719463346338375	-0.9905781482842542	-0.8993288646136822	-0.916660945544642	-0.8220753147762351	-0.8324379988339294
ENSMUSG00000042447	-0.14958540351561087	1.3245582156210094	-0.16523218607726983	1.2593640388577092	-0.056120515054647754	1.098310773776668
ENSMUSG00000054434	0.5946548364773107	-0.3692641952908123	0.3843767205759912	-0.5458789069819129	0.47916992537174136	-0.44623752559069996
ENSMUSG00000048299	-1.1190092405406544	-0.9027612082962112	-0.8717643784880904	-1.0545994871658193	-0.8884223442401158	-0.6872957372830417
ENSMUSG00000103114	-0.5642823863589472	-1.046068942753588	-0.6468015055475226	-1.020604019229076	-0.7113848293435042	-0.6297069293433271
ENSMUSG00000089851	-0.8480629112445137	-0.8597311125069197	-0.852854364884898	-0.770833498461583	-0.8267567324434212	-0.5788286394775644
ENSMUSG00000022110	0.5122875565494366	1.0617561909575397	0.48999473127145265	1.145648504015242	0.33043075012616596	1.0053406274869503
ENSMUSG00000095867	-1.7082549302603005	-1.695710738176133	-1.613516476989844	-2.0297597361950523	-1.3679399192359454	-1.7363425841343219
ENSMUSG00000115620	-0.4442490893332436	-0.8548358930839562	-0.4426726030096536	-0.5884573349350549	-0.22352629743701236	-0.24970179948852878
ENSMUSG00000075127	-1.1136616174710938	-0.9295910699196599	-1.0956632665589103	-0.8422164854958063	-0.9022452022875593	-0.7649598204628415
ENSMUSG00000002416	1.1870254415884371	1.0560988029018454	1.0244134689104467	0.977428335416455	1.3771507927427724	1.3570911022304915
ENSMUSG00000087702	-1.140128729138857	-0.9016748473270354	-0.9713579865154014	-0.8598867668466695	-0.9575915876860254	-1.051655470970727
ENSMUSG00000043388	-0.20568885032967302	0.07995358311652512	-0.3471811393851319	-0.08697275843486768	-0.19584309057023608	-0.18680900841546233
ENSMUSG00000108580	-0.20226856590255976	-1.1490220025960007	-0.3575326419099294	-1.2631878732583912	-0.3248140820089815	-1.1206468392508553
ENSMUSG00000090534	-0.6079013157609822	0.7016553771778565	-0.4805813318037206	1.2136025135454507	-0.6855015296962714	0.3069894862649746
ENSMUSG00000111772	-1.1553098440099845	-1.2303994160965872	-0.983264143321018	-1.1288851029561293	-0.7781002810294029	-0.8195986632350094
ENSMUSG00000016510	1.0453344246343923	0.04300665616327108	0.7866735174445691	-0.06917245776326518	1.1664112705823237	-0.2516230724842438
ENSMUSG00000049843	-1.0334818386224374	-1.0469959516621696	-0.8920321956237085	-0.8226682839335323	-0.9677796891519103	-0.9551787357962739
ENSMUSG00000011154	-0.6103320801127078	-0.7071891850796337	-0.7409979220701214	-0.6466498696589756	-0.7007030487108586	-0.8913707571899749
ENSMUSG00000071764	-1.2255926041979845	-1.371259352520433	-1.3588182328098355	-1.3337711579297928	-1.4794604834076583	-1.351199102387581
ENSMUSG00000099555	-2.9268871771075964	-2.3221932529415397	-2.1657510891800635	-1.7749927450116536	-3.295066548721745	-2.5750243844300553
ENSMUSG00000106863	-0.8518677566525901	-0.6056365987879875	-0.9813794123638002	-0.6818649763778345	-0.788992150554811	-0.531400725297523
ENSMUSG00000070953	1.5488163098355998	1.0301529738024988	1.5781314017679131	1.017885993329546	1.66959662870136	1.2404415082599833
ENSMUSG00000097884	-0.8222888776656135	-0.2263463550905153	-0.9321736225843298	-0.4007143834521635	-0.8951913638269844	-0.41051686347293515
ENSMUSG00000100457	-0.6197890640113825	-0.7218037855581175	-0.6196937248399851	-0.9409355907910067	-0.6819843117661524	-0.5093264141651942
ENSMUSG00000099916	-1.734345581464929	-2.1774212802046766	-2.179918333929646	-2.282162633489906	-2.1069347723805385	-1.6105383168544931
ENSMUSG00000108119	-0.9992193233726053	-0.9090613279390972	-0.7163937236601732	-0.9105200944742645	-0.891075031464429	-0.29406923537926255
ENSMUSG00000108460	0.4202904805088384	0.01881382440443605	0.40336655347692646	-0.0085372469336529	0.5005485483847038	0.4468538528369857
ENSMUSG00000063176	-1.500021006166348	-1.0673692971967235	-1.0529063542993335	-0.9589971354387195	-1.2184781605689587	-0.6462219968624258
ENSMUSG00000082074	-0.8794851919665888	-1.1119822399942443	-0.8778531777762225	-0.7553155956368376	-0.8748120979849917	-1.4212874844829873
ENSMUSG00000048483	-0.3440895835648923	-0.46666079872381205	-0.415478108377585	-0.46009636599320747	-0.34499112248587827	-0.3354615750339366
ENSMUSG00000078907	0.44795833039961214	1.0210804630905406	0.39242686892634976	0.6833683761358468	-0.11179276349141709	0.4605810703605679
ENSMUSG00000026239	0.6325671251657501	0.6831396368526343	0.5387775090289597	0.5376607880371493	0.7836351991623359	0.06942425469303465
ENSMUSG00000023868	-0.925468494903352	-0.6339432796648033	-0.7813461831494626	-0.1122267129894013	-0.9218843742870305	-1.0931842690183557
ENSMUSG00000024926	1.8965010359390595	1.4604351150232826	1.8769503389588063	1.422937614565818	2.0900823049148793	1.4298952823495237
ENSMUSG00000104121	-0.024873216685627433	-0.5157568495845716	-0.021595898151728035	-0.3057938520177391	-0.005975207607442101	0.023597915080635135
ENSMUSG00000074886	1.083908698068423	1.3578419675473867	1.0143822316546904	1.1902816453232774	1.1637244059460001	0.9488638805704139
ENSMUSG00000110017	-0.624758389517878	-1.005788825323154	-0.7302851391441296	-0.8888225838801432	-0.6482310354886396	-0.9970032601055415
ENSMUSG00000096751	1.2948677185646844	-0.027579150557439328	1.2458361552668995	-0.02104058471142062	1.2330533876049277	0.6167775831054003
ENSMUSG00000103385	-0.6467150274098561	-0.9104186200616682	-0.5999253364531143	-0.9100979162428341	-0.39980804888787796	-0.5195885194642986
ENSMUSG00000024660	1.4037843749427372	1.2500785491571338	1.5987158332163094	1.3350456365966263	1.6206098386845034	0.9043472804987246
ENSMUSG00000118233	-1.1909057767571922	-1.0740295050497326	-0.9289288356675965	-0.8188495862961714	-0.849743725271618	-0.9253316043838591
ENSMUSG00000086213	-0.4283567529112972	-0.18245581813869532	-0.38406003941103106	0.15630251539612383	-0.3678322155088079	-0.4068895250611405
ENSMUSG00000055943	0.42159376563213835	1.3788306122218663	0.523274710182304	1.456557395766952	0.5068317468924091	0.9320821813209459
ENSMUSG00000113135	0.31042346676474936	0.15624164591031708	0.31142232680560705	0.22232677360792888	0.24207054954094526	0.2538500630826224
ENSMUSG00000032594	1.0445407732941154	1.4458839249650697	0.8974414560382962	1.4844424087570351	1.0843550471005372	1.4639007430089188
ENSMUSG00000091370	-0.6684327852908852	-0.829698530651281	-0.697424427292721	-0.7013078104824072	-0.615592618960837	-0.6025005415527838
ENSMUSG00000021096	1.60781479578355	0.16872320518965314	1.4438354259578003	0.15019899251144173	1.3765876469712366	0.5165102077460281
ENSMUSG00000109758	-0.5034700872791583	-0.9376904598480369	-0.6524164696415795	-0.9913003654499327	-0.7185641870291853	-0.8022601604090245
ENSMUSG00000027883	0.3899803796093649	1.1154570748169645	0.3207694878544309	0.9564798598880832	0.48724332324629926	0.2542043342561187
ENSMUSG00000034783	-0.7953280850110735	-1.1363374134529292	-0.8448293134109837	-0.6948592514408208	-0.718943181716376	-0.7603889852898907
ENSMUSG00000089781	-0.592683268602204	-0.33199920866325855	-0.32727841881439296	-0.5786539717934792	-0.0048136245554801565	0.16741801637933537
ENSMUSG00000086758	-0.9575168472577571	-1.0006953550051314	-0.9220971300491407	-0.9623355402937479	-0.8747014273292126	-0.6790242363593845
ENSMUSG00000040706	-0.07953918221017611	-0.2565481097325966	-0.17828128927684617	-0.4326910265253284	-0.02182594859512146	-0.33706116714933887
ENSMUSG00000107086	2.643977893418203	0.8713880937676073	2.122885077746778	1.0010444359445583	0.6951194330832435	1.3637796011757077
ENSMUSG00000044303	0.6546901973276142	1.2588441694113526	0.6911414762033037	1.156107368004792	0.6806425488581487	0.7821078896907031
ENSMUSG00000040550	1.0015746974537711	1.0035218175876914	1.2820067294921367	1.0590719379570663	1.1743978300229236	0.6227718591757803
ENSMUSG00000027695	-0.5409735020847574	-0.09258107062662033	-0.5483918123916092	0.2159308979581989	-0.5577327850511188	-0.3896584300438119
ENSMUSG00000109422	-0.6303501057433291	-0.9078802909220897	-0.9907452366358954	-0.856175531175566	-0.7944347649223443	-1.0235462923184817
ENSMUSG00000023905	0.8600736948550529	1.015692913259413	0.9457709140582753	0.9347474631744838	0.9437060893511565	0.32937750593604753
ENSMUSG00000086682	1.0783930926043885	1.1509945607159398	1.205643836709004	1.2312696229208027	1.263484104279546	1.6401973393074571
ENSMUSG00000108563	2.2034057947512204	1.8638776249379658	2.317487862770354	2.077951316692727	2.1299113836035377	2.7504650619006976
ENSMUSG00000085779	-0.030862880498440323	0.9981774912517861	-0.22899634873335142	0.45635887539514713	0.1257863053482193	2.1359633407441336
ENSMUSG00000055435	-0.9253488029287122	-0.38416597796137847	-0.5667441930831771	0.48175647763805934	-0.9076852233445523	-0.8766294655149791
ENSMUSG00000031333	0.3275825647546463	1.3911680120847447	0.2517469012699916	1.3619568164617732	0.3890931694154537	0.9013153911547016
ENSMUSG00000066090	-0.1800177285429571	-1.0962961989568027	-0.5049988801724561	-1.1100811854057948	-0.6836680712142781	-0.9876825574967764
ENSMUSG00000006050	1.9661575991642233	1.565193417055212	1.9477183575169	1.4598794166549256	2.203477002093658	2.743858285103496
ENSMUSG00000029477	1.0767337459105653	-0.33038033457388377	0.814157690366823	-0.5203418967907647	0.13577294511966215	0.03284798928521814
ENSMUSG00000031847	0.1865235410045281	0.4942697614150535	-0.006134888194752087	0.331911628004373	0.15655678244720744	0.9631532916454293
ENSMUSG00000031775	0.6488170472254259	0.8443113498493284	0.5426549105417329	0.5393556501598264	0.8666810433594392	-0.05458143408332082
ENSMUSG00000025759	1.095357496866275	1.1254015649061433	1.070681231515359	1.070309922344845	1.3281907896447094	0.337767833487093
ENSMUSG00000100679	0.7578606019298516	1.4167057705617272	0.6782031259537615	1.3262833535447787	0.5425380656428009	0.8857201284385813
ENSMUSG00000031620	-0.8460771369509593	-0.9366086752712263	-0.8373720619614512	-0.8833406935875759	-0.8426399962474056	-1.057138887395103
ENSMUSG00000093910	-0.5611856478284394	-0.2820457909167391	-0.3051897844328595	0.03852055393397674	-0.452970164208894	0.24201379778886645
ENSMUSG00000087100	-1.0693020324304914	-0.8260944802804592	-0.8680837183691532	-0.912115752561393	-0.9085423051526434	-0.773093684107297
ENSMUSG00000112662	-0.5183665945103777	-0.9516704875978944	-0.6894848033185446	-1.0488516785076345	-0.6535597878229555	-0.48565574882412704
ENSMUSG00000030562	-0.29564758895925225	0.9101650114212045	-0.3528098969387436	0.5371790120615425	-0.26965943478476856	-0.21498372645701727
ENSMUSG00000035305	-0.8096407964365854	-0.218713285610497	-0.8178513166159936	-0.02191622303441229	-0.7730733873165302	-0.40230713712423977
ENSMUSG00000071984	-0.8375605858275029	-0.36915194731670664	-0.8915535806009892	-0.5699628636135826	-0.8690933098647932	-0.6527219775849996
ENSMUSG00000049148	-0.800173030914117	-0.3325017257336208	-0.8012395005647849	-0.16190534067878293	-0.8106575636310221	-0.61816420024295
ENSMUSG00000090012	-0.761477540899295	-0.9034351322078514	-1.0267880279838308	-0.9876398204542901	-0.7803303448808053	-0.6604619653300005
ENSMUSG00000031224	-0.140762734783367	0.2153489839916837	0.22316606938772415	0.057055269690375304	-0.202123944113078	-0.42425507096451737
ENSMUSG00000099899	-0.717467871543354	-1.023644114956043	-0.9301060218569351	-1.086819163519999	-0.7418921538026219	-1.0318624702115229
ENSMUSG00000071065	-0.9052935699034407	-0.7781713162362964	-0.7090514560730262	-0.9125354028123674	-0.9703185387954764	-0.7326687781852348
ENSMUSG00000073012	-1.044266464390496	-1.1885196474228776	-1.0534713593923477	-1.4302847939120076	-0.9284017094836509	-0.8220020496857663
ENSMUSG00000101855	-0.8411567014276281	-1.0372658504416432	-0.833242485732725	-1.0513736838462806	-0.8324644027614904	-0.8401005722435274
ENSMUSG00000066877	0.1727312212949744	-0.062035372449135186	0.02823595275946084	-0.11794279488581184	0.2647542081135905	-0.5780304257657262
ENSMUSG00000023336	-0.25053945169799946	-0.7541083522749775	-0.4166104207616747	-1.2683013785382995	-0.5382589792628868	-0.586956598189915
ENSMUSG00000110751	0.8767486773586327	0.4954930555417552	1.0809629986686307	0.4875017498449703	1.375949130663767	1.2594816288549624
ENSMUSG00000091275	0.008542832809509772	0.6052547481437834	0.11869554464779022	0.595755371658525	0.10053734478102318	0.31040771196568695
ENSMUSG00000052625	-0.8774509872554215	-1.1437662643363857	-0.8902624805279776	-0.7659540226453914	-0.8253574633274706	-0.9301066112640471
ENSMUSG00000020224	1.9442282261614745	1.005587277298705	1.9871768032007195	1.1018220908862566	1.902185076545255	1.3377097933422213
ENSMUSG00000091259	-1.0131695749729732	-1.4331271844031743	-0.9949058717573851	-1.013642093660485	-0.939665998220163	-1.0944673417942656
ENSMUSG00000064145	1.615401070318528	1.5703597592850453	1.6304074435789926	1.689200019598443	1.7068856745753815	2.0103895153648983
ENSMUSG00000049882	0.8010691713945499	1.0011172535935893	0.9766975832671329	0.7239012009614455	0.910839296001515	0.43773385875798465
ENSMUSG00000022677	0.7792189502662398	0.9890146721686702	0.9507563254998767	1.1219085043060149	0.9446058284748867	0.6774072317790341
ENSMUSG00000026918	1.0076032949289184	0.37966559027894187	0.8355551500951124	0.48672352459580154	0.8226260906417614	1.117220705442649
ENSMUSG00000027482	-0.8432405908341764	-0.8357299762589381	-1.2149408636927308	-0.9341562515135358	-1.1135744697526644	-0.6148960990409104
ENSMUSG00000073843	0.4594897495243216	0.23993783348050005	0.5207281258766211	0.2285603215312169	0.5955059139731225	0.8551664934138778
ENSMUSG00000111520	-1.032490148636935	-0.9572987329031004	-0.9905338278475924	-1.3153218098805628	-0.9968806880677623	-1.146424269659487
ENSMUSG00000025351	1.0961010525385193	0.09856631860511846	0.8745827687244028	0.13599293417766223	0.37393704876824735	-0.4367799934689076
ENSMUSG00000062511	-0.6246982567856576	-0.7504612380786595	-0.6170748556799224	-0.7624152685196834	-0.6549193613719175	-0.6904061990929464
ENSMUSG00000118092	-0.7903291049508121	-1.2568884756771572	-0.7565514924224703	-1.195020656050477	-0.6953601626982163	-0.7863284153281852
ENSMUSG00000036975	0.6005473617106906	1.0198055465072267	0.7473779380017153	0.9486084114060521	0.6026992337624942	0.4247639977229674
ENSMUSG00000006304	1.2532180869276928	0.8771482651059073	1.2906064646455526	0.7376439277684778	1.3545643914499739	0.3398258470085916
ENSMUSG00000097746	0.36986955734740395	1.4472912815164405	0.6439427597704934	1.5107277861692037	0.15562274230675724	1.3673683918111177
ENSMUSG00000038943	1.6724690446156545	1.3660234344266393	1.7554771379223533	1.3501938421344375	1.750034705693025	1.7270745674808154
ENSMUSG00000068859	0.7355072475017632	-0.043300830559248854	1.350597061433213	1.0237795048489828	0.7820181519428706	-0.024413010151632462
ENSMUSG00000059645	-0.4423734903281466	-1.3058223286610617	-0.2502607103210505	-0.8598071895582416	-0.31012762383213344	-0.6997170512829649
ENSMUSG00000114515	0.14846144473294445	0.7549393163546144	0.15736054727007742	0.6713139626689284	0.08665021821845073	0.24346634249299753
ENSMUSG00000093827	-0.6504426512514023	-0.6328641866435349	-0.5348363012780555	-0.805188934671926	-0.5726737309399286	-0.6028304869810993
ENSMUSG00000087592	-0.2885347304340683	-0.25811217184158697	-0.2856536434854499	-0.3711635323326727	-0.48099770928057173	0.1859226262885332
ENSMUSG00000042570	0.8132987172080046	1.195452850183899	0.8614855217099265	0.9052363141898282	1.0689397897395334	0.8118139199283522
ENSMUSG00000061039	-0.7378717373732837	-0.2011300174155603	-0.6580414739465094	-0.31070663419465344	-0.6348576907427843	0.31666084943786166
ENSMUSG00000104342	1.3197280091145784	0.8750803595966206	1.1946654654968876	0.8573829043342335	1.4482314389114987	1.9785931891316197
ENSMUSG00000103328	-0.5686585418161418	-0.8210866981765484	-0.4488709547697883	-0.7771633603198655	-1.5254988215983112	-0.7262491288265454
ENSMUSG00000020612	0.9967736071204332	-0.39189478603898736	0.9355567630336458	-0.41055828847977854	0.8591318395894715	-0.14587784988876817
