	H2AK119ub1 mean gb	H2AK119ub1 mean promoter	H3K27me3 mean gb	H3K27me3 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	RING1B mean gb	RING1B mean promoter	SUZ12 mean gb	SUZ12 mean promoter
ENSMUSG00000003863	-0.005616164	-6.77502e-05	-0.20001799	-0.006419911	0.36865747	0.5262849	0.23062542	0.20344323	-0.03063929	-0.099667154
ENSMUSG00000026311	-0.070290916	-0.0059348294	0.004708284	0.05721522	0.0126080895	0.5924622	0.060089804	0.1640142	0.034628455	-0.07609296
ENSMUSG00000020623	-0.03514507	-0.00081136025	-0.11477961	-0.0020986479	-0.03856919	0.21104114	-0.011700732	0.110422	0.018135937	0.027049072
ENSMUSG00000101628	-0.065830514	0.0023172935	-0.1805131	-0.034403205	0.1054152	-0.39863846	0.09623564	-0.0929658	0.0035779425	0.0773616
ENSMUSG00000113642	0.011167355	0.028417509	-0.16206378	0.4184002	0.054056786	-0.19946812	0.078389294	-0.088678114	0.034913227	0.07902883
ENSMUSG00000029029	-0.079022124	0.0662431	0.1916552	-0.054098375	0.18274006	0.2414319	0.17831676	0.2164433	0.032012336	-0.30590585
ENSMUSG00000117007	-0.084488176	0.0054278495	0.43212292	0.10073105	0.22375648	-0.16727893	0.08728838	0.02669195	0.022643216	0.08574717
ENSMUSG00000027381	-0.084755756	0.09186238	0.18612222	-0.05985669	0.17878653	0.537513	0.19039822	0.26552248	0.02158446	-0.43504223
ENSMUSG00000022025	-0.037301175	-0.025098564	-0.29673803	-0.021115305	-0.041120563	-0.034623984	0.0022822332	0.047178216	0.03146754	-0.09800032
ENSMUSG00000040133	-0.054009497	0.08143023	-0.22522013	-0.19495474	-0.05412483	0.39979365	0.006879264	0.33209276	0.039401915	-0.5162574
ENSMUSG00000086709	-0.06059005	0.02595587	-0.2726787	-0.06305374	0.03433234	0.0866454	0.25381997	0.23946843	-0.028945895	-0.27185586
ENSMUSG00000100046	-0.03894357	0.008101638	-0.23704417	-0.009623646	0.2234231	-0.3526647	0.061966524	-0.14850387	-0.0016094694	0.111621276
ENSMUSG00000113522	0.030736258	-0.025424914	-0.1604234	-0.009836947	-0.1455981	-0.466934	-0.17761531	-0.31709048	0.006548735	0.1147734
ENSMUSG00000110406	0.049748342	-0.01709528	-0.18883778	0.0055014757	0.02238003	-0.43137076	-0.09067652	-0.3506451	0.03446664	0.11854586
ENSMUSG00000003585	-0.014869143	0.0030600808	-0.19922543	0.19434766	0.13318832	0.10691548	0.078528725	-0.008045555	0.055465672	0.05199065
ENSMUSG00000041417	-0.056886062	0.0066750487	-0.02584038	-0.046328336	0.091842085	0.7356504	0.03173901	0.32171875	0.02834303	-0.2678339
ENSMUSG00000021962	0.056808356	0.0030534747	0.5585094	-0.0059895115	0.01664022	0.46007335	0.05606604	0.093794316	0.025462242	0.03979449
ENSMUSG00000027317	-0.042694725	-0.028412309	0.06342612	0.04771922	-0.09518471	-0.07134686	0.017037641	0.0363172	-0.018290333	0.066227
ENSMUSG00000041390	0.04145942	0.03154461	0.055249535	-0.10619998	-0.04341638	0.3966903	-0.11515437	0.27088806	-0.0012431431	-0.31499413
ENSMUSG00000087377	0.06102838	0.006039314	0.39534906	0.115211844	0.098358914	0.4550986	0.12076293	0.11695322	0.046299685	0.090306655
ENSMUSG00000026496	-0.04497512	-0.006668362	0.69657326	0.06791642	0.16623415	0.4325705	0.04616617	0.14804782	0.025903774	0.041022606
ENSMUSG00000020085	-0.04614068	-0.022399522	0.06843494	-0.018756945	-0.014953034	0.17257433	0.044660743	0.0906553	0.022453083	0.023296176
ENSMUSG00000024319	-0.05826382	0.004145422	0.48721862	0.097232394	-0.05222098	0.48107642	0.06532342	0.1344875	0.033782087	0.058728047
ENSMUSG00000026627	-0.054801382	0.01255726	0.27724233	0.03100907	-0.019216781	0.40833247	0.017788168	0.21084273	0.035667963	-0.13195881
ENSMUSG00000093536	-0.013694739	0.016743183	-0.23260376	0.015302343	-0.016901176	0.26713154	-0.0046651154	-0.07564428	0.010675668	0.14340127
ENSMUSG00000066113	0.010537591	0.0070297825	-0.17967786	-0.08644256	-0.079836234	0.3240757	-0.07418426	0.19330187	0.014420163	-0.19182676
ENSMUSG00000023011	0.018267449	-0.004310298	-0.071732536	-0.043927204	-0.03614711	0.06186899	0.019834176	0.08266952	0.07410998	-0.041900694
ENSMUSG00000027829	0.06203813	0.00904091	0.68069535	0.07691861	0.43822807	0.56889737	0.11295329	0.100305334	0.061897773	0.054135222
ENSMUSG00000113618	0.04796899	0.019212607	0.010233976	0.08155095	0.17720148	-0.23009819	0.091014296	-0.14348798	0.03917172	0.098131135
ENSMUSG00000031563	-0.04054178	0.01017859	0.18535404	-0.02138888	0.059630144	0.61469936	0.017573323	0.25756183	0.030364068	-0.19439934
ENSMUSG00000072952	-0.039953966	0.025280224	-0.2372794	-0.12338415	-0.046717912	0.18506476	0.029667694	0.18111725	0.07349614	-0.256196
ENSMUSG00000035840	-0.01869411	0.002451619	0.1525246	-0.014523907	-0.00610539	0.5637943	0.042007156	0.20882563	0.032998424	-0.011287396
ENSMUSG00000087575	-0.077652305	-0.0078844875	0.053268407	0.04200611	0.44446036	-0.10887351	0.14150675	0.04430941	0.0014256397	0.06618738
ENSMUSG00000078495	0.027095474	-0.0036235543	0.047400974	-0.015112662	0.046649247	0.29225358	0.0373798	0.010460245	0.04333856	0.08823745
ENSMUSG00000099329	-0.039073326	0.00679272	0.3033234	-0.008532057	0.15032849	0.3073825	0.081315815	-0.014867695	0.035780866	0.038719445
ENSMUSG00000025475	-0.03639451	-0.0024185523	-0.14531708	-0.06456085	-0.054681506	-0.07920324	0.0007944042	0.033365235	0.033522863	-0.13529973
ENSMUSG00000021179	-0.0063193715	0.009559611	0.591797	0.10850228	-0.008676974	0.23440638	0.04516848	0.11985315	0.013865687	0.09914205
ENSMUSG00000022407	-0.024180116	0.0057973424	0.6762937	0.0060987514	0.0601784	0.44542155	0.05057375	0.04870845	0.028093567	0.09750545
ENSMUSG00000030084	-0.072236404	0.03994726	0.5238714	-0.039909255	0.042826723	0.39810282	0.009113823	0.16830131	0.015158205	-0.21940316
ENSMUSG00000033210	0.039117824	-0.01200597	-0.24705559	-0.03412642	-0.03521685	-0.40259263	-0.101847984	-0.14866894	0.029483678	0.09624989
ENSMUSG00000118419	-0.032543503	-0.026544146	-0.16458149	-0.02762354	-0.0650963	-0.077447034	0.022604989	-0.03128961	0.03234659	-0.0011692566
ENSMUSG00000092470	-0.05907993	-0.0047290334	0.11290568	0.012603361	-0.047219377	0.40730673	0.053170573	0.17491776	0.050531983	0.034207948
ENSMUSG00000036940	0.04176772	0.005911155	0.5149309	0.025238795	0.17124698	0.419983	0.10456938	0.12725985	0.046862133	0.025128445
ENSMUSG00000057143	0.05891738	0.0033720462	0.22820707	0.33395204	-0.030440973	0.13705738	-0.021504842	-0.020941393	-0.029216997	0.14812905
ENSMUSG00000046844	-0.043086562	0.01367166	-0.19602083	-0.11807382	-0.051831536	0.29684564	-0.095165	0.19350289	0.013537139	-0.26057017
ENSMUSG00000073421	0.0061354404	0.01720229	-0.39981174	-0.065511815	0.29539084	-0.2522805	0.326812	-0.062384132	-0.20342603	0.04162935
ENSMUSG00000032122	-0.051844165	-0.014510905	-0.003825897	-0.014013279	-0.037396405	0.33658367	0.012593218	0.13149533	0.023749722	-0.070842594
ENSMUSG00000021639	0.049426302	0.002359379	0.5059653	0.0020114472	-0.055943117	0.35427606	0.03960395	0.08691917	0.0028439583	0.0546569
ENSMUSG00000039715	-0.0335861	0.003595953	0.42058405	0.07401502	0.00975799	0.22325146	0.063831136	0.15909167	0.014911361	0.05451412
ENSMUSG00000020329	-0.058471203	-0.006209506	0.53724647	0.036069557	-0.007909532	0.1816288	0.09351717	0.10109332	0.04004896	0.058965955
ENSMUSG00000015672	0.08296736	0.0008026162	0.5043717	0.21815363	0.21598049	0.51871157	-0.050850097	0.0469188	0.034014802	0.10733997
ENSMUSG00000090827	-0.0068676714	0.00072343333	-0.29047748	-0.0118286805	-0.12354494	-0.36047864	0.016112266	-0.113046154	0.033843968	0.09028211
ENSMUSG00000029772	-0.016061774	-0.0031325966	0.09867872	0.0039091925	0.007089497	0.43222108	0.04076665	0.24390762	0.029984942	-0.04018936
ENSMUSG00000037887	0.17412278	0.0467942	-0.47418723	-0.115512505	0.14368393	0.28425786	0.2642482	0.23032567	-0.14906646	-0.23127936
ENSMUSG00000040340	-0.023982985	0.013865967	-0.33559808	0.027553968	0.16738765	-0.33840454	0.08107294	-0.21820185	0.00013707865	0.059684586
ENSMUSG00000031833	0.114620484	0.029067349	-0.27608487	-0.06649275	0.35417002	0.31123176	0.29761085	0.24316882	-0.08319083	-0.1856245
ENSMUSG00000032026	-0.053201824	0.005055302	0.050457	-0.00506051	0.0568195	0.5511141	0.038058355	0.23639987	0.037725244	-0.10562847
ENSMUSG00000021423	-0.0017401141	0.0003909628	-0.24817047	-0.04453358	-0.15606026	-0.29689392	-0.05054155	-0.09477832	0.017859502	0.08281055
ENSMUSG00000096094	0.06565928	0.007776553	-0.3503429	0.033380087	0.019977475	-0.24156986	0.1258	0.025416449	0.067099445	0.056687526
ENSMUSG00000040350	0.012630737	0.0014686261	-0.23579678	-0.026177306	0.32737863	0.27774385	0.19575445	0.12547746	-0.09670902	-0.043916523
ENSMUSG00000025002	0.044408333	-0.0122387	-0.15948784	-0.029686065	-0.14041516	-0.38352498	-0.13606377	-0.18286969	-0.0048348843	0.07240399
ENSMUSG00000030500	-0.03646912	-0.009402904	-0.39864737	-0.08684535	-0.023785004	-0.120326094	-0.004910161	0.047384363	0.026521012	-0.18506844
ENSMUSG00000022048	-0.055955965	0.0005141968	0.054966208	-0.011586973	0.034649875	0.50573355	0.016290553	0.27664927	0.02892818	-0.11927495
ENSMUSG00000036257	0.013402117	0.028339656	-0.22132146	-0.18850495	0.118200965	0.19937654	0.005544701	0.27399608	0.02191507	-0.4546865
ENSMUSG00000029449	0.01006117	-0.014946335	-0.07295025	-0.0059605604	0.074651726	0.35439333	0.09026406	0.114869386	0.022965202	0.0031969808
ENSMUSG00000116010	0.20404871	0.03199601	-0.37812784	-0.08270761	-0.04925136	0.20225953	0.14796406	0.21192273	0.09471702	-0.18255602
ENSMUSG00000030068	-0.06897823	0.041142944	-0.13130184	-0.08762554	0.0011032651	0.23386647	0.1723658	0.24127029	0.03539586	-0.35928494
ENSMUSG00000061099	-0.08482341	0.008055746	0.12910223	0.019419692	0.23982863	-0.26341915	0.104567625	-0.044631403	0.009533353	0.07988211
ENSMUSG00000032118	-0.041585762	0.010389187	-0.1642309	0.29957637	0.07889395	-0.0028272104	0.04577895	0.014466389	0.035191532	0.09977889
ENSMUSG00000091908	-0.068831086	0.005873746	0.2975935	0.053643793	0.0682976	-0.30154723	0.07502629	-0.10076354	0.014191276	0.073162556
ENSMUSG00000029408	-0.023702048	0.0028616064	-0.15828504	-0.06871324	0.03097309	0.15150602	0.120145336	0.13322067	0.04578518	-0.17249002
ENSMUSG00000056078	0.020633223	0.0012230107	-0.1806103	-0.030304847	-0.0475269	-0.32425648	-0.13192838	-0.16350263	0.03595851	0.14060277
ENSMUSG00000112733	-0.0057709026	0.0013221754	-0.18240502	-0.028700138	0.005891867	-0.44048902	-0.0019774789	-0.21819422	0.026951728	0.08791405
ENSMUSG00000090192	-0.073779404	0.004164005	-0.3076465	-0.03777248	0.04711343	-0.3766024	0.23606606	-0.07502566	-0.024513708	0.069936484
ENSMUSG00000041750	0.08142063	-0.01249885	-0.33483753	-0.011563123	-0.0639518	0.029066466	0.054395746	0.020711144	0.030877244	-0.028495079
ENSMUSG00000085965	0.012512647	0.01427378	-0.10836055	-0.026399666	0.21930572	-0.15666509	0.08998687	-0.121367164	0.042837624	0.12375682
ENSMUSG00000054920	-0.048389863	-0.0015719308	-0.11792048	-0.0021206655	0.074671544	0.4003367	0.03592114	0.115428604	0.01880617	-0.019668264
ENSMUSG00000078815	-0.059475455	0.0006069646	-0.013920542	-0.027313609	-0.02973461	0.3579376	0.03446321	0.16952264	0.04578224	-0.13914895
ENSMUSG00000030600	0.10632287	0.0051175114	-0.28934273	0.035222135	0.331926	0.030953024	0.19923191	0.011145239	-0.05290576	0.00693873
ENSMUSG00000070421	-0.022062577	0.0019073334	-0.29339436	0.005951554	-0.18377933	0.009593745	0.0039727245	-0.04890052	0.02741914	0.05776542
ENSMUSG00000110591	0.017159363	0.003995025	-0.2889187	-0.02023553	-0.11657792	-0.3532048	0.06963341	-0.15395142	0.03453232	0.1053254
ENSMUSG00000002266	-0.03158382	-0.0005438377	-0.3418237	-0.120736204	-0.06708082	-0.011136456	-0.11499786	0.06892375	0.036639094	-0.16532151
ENSMUSG00000112139	0.011954266	0.0005453119	-0.1341117	-0.03879959	-0.110021636	-0.31525394	-0.08047681	-0.10168061	0.019469105	0.10839038
ENSMUSG00000054204	0.017221399	0.08374899	-0.4662388	-0.21696448	-0.060923684	0.24933511	0.074334316	0.24621311	0.13880765	-0.37270576
ENSMUSG00000022016	0.05334683	0.0023659547	0.36352584	-0.011101406	0.0144190295	0.44878355	0.014189791	0.28861362	0.036792446	0.0076925163
ENSMUSG00000055541	0.022276439	0.0199097	-0.283112	0.057520453	0.11877193	-0.20331258	0.03164104	-0.09658998	0.03511654	0.14752081
ENSMUSG00000052776	-0.010724507	0.004975308	0.3666703	0.28844124	-0.06636373	0.042287197	0.08258284	0.06459705	-0.0062718373	0.08127064
ENSMUSG00000036309	-0.019793164	0.00046752355	0.42236647	0.0043533095	0.27947807	0.6321575	0.13303295	0.16647583	0.06548435	0.07715507
ENSMUSG00000006850	-0.06295076	-0.009098163	0.33628857	-0.018278994	-0.030409973	0.36267436	0.092089765	0.13081826	0.026083361	0.02610387
ENSMUSG00000027624	-0.083249286	0.04361877	0.14031449	-0.03627282	0.07988459	0.4650311	0.08808283	0.25510076	0.040568285	-0.2860478
ENSMUSG00000055538	-0.07767484	0.0015237051	0.12210989	-0.0065325564	0.061858434	0.45151806	0.05243484	0.1824553	0.024488231	-0.062139366
ENSMUSG00000044117	0.00016239655	0.0032774848	0.24383815	0.10818231	-0.012365883	0.31854603	0.032274175	0.050440315	0.010363526	0.07854678
ENSMUSG00000027698	-0.053619888	-0.009921205	-0.05941491	-0.0011992714	-0.025069084	0.44846535	0.047552902	0.24707898	0.028367601	-0.11451941
ENSMUSG00000005312	0.025239028	0.0044960254	0.43645304	0.00032836423	0.07669193	0.4898987	0.0619342	0.22885074	0.035779998	-0.053980257
ENSMUSG00000051278	0.08063076	-0.0034961498	0.58398044	0.22937636	-0.08990567	0.33390802	0.022253623	0.13034691	0.0025960265	0.082635164
ENSMUSG00000070287	-0.054497305	0.024815993	-0.4236585	-0.16996372	-0.030490909	0.35488126	0.07403127	0.21470046	0.02870451	-0.31638116
ENSMUSG00000032497	0.028394653	-0.0015723851	0.2352544	-0.016989753	-0.0027817588	0.48564935	0.011721683	0.15355544	0.024929898	-0.05732798
ENSMUSG00000069307	-0.0013951777	0.006539283	0.37926695	0.0651261	0.4156605	0.5472475	0.059115037	0.1381662	0.057735126	0.089178346
ENSMUSG00000026605	0.046159185	0.0026901648	0.724364	0.025182076	-0.04499582	0.39185977	0.027792096	0.0712312	-0.0007905365	0.06729002
ENSMUSG00000005982	-0.031224238	0.0045712204	0.16839199	0.0050438247	0.32085413	0.49424928	0.032537352	0.07936115	0.046043254	0.09908655
ENSMUSG00000029165	-0.09267038	0.00692301	0.34624645	0.03434471	0.18493786	0.48202842	0.07375189	0.22037564	0.029574405	0.0025210397
ENSMUSG00000031709	-0.035012644	0.050600994	-0.03850481	-0.120096825	-0.028861709	0.47750038	-0.04492219	0.3142703	0.023378776	-0.41474417
ENSMUSG00000019528	-0.048125897	0.039712414	-0.16767466	-0.15822697	-0.051455546	0.30487025	-0.040455975	0.19906451	0.03455956	-0.376504
ENSMUSG00000082789	0.061876398	0.035376996	-0.14069086	-0.15404059	-0.08336516	0.008738475	-0.024294417	0.2715724	0.011422238	-0.3214601
ENSMUSG00000041729	-0.07540477	0.027010752	0.1946168	-0.039398182	0.0559317	0.40332192	0.100346126	0.1798833	0.044003982	-0.22921816
ENSMUSG00000032332	0.0040591587	0.083289675	-0.21874827	-0.18749939	-0.07142227	0.14567462	0.02689102	0.28861147	0.028301405	-0.5348235
ENSMUSG00000030435	0.029460996	0.007904165	0.5330733	0.21413425	0.37756434	0.5137906	0.058410916	0.29146025	0.05242357	0.07943264
ENSMUSG00000083193	-0.07290071	0.0043648537	-0.18271275	0.19969106	0.26830333	-0.21692672	0.14855605	-0.13614883	-0.007813752	0.06559728
ENSMUSG00000004031	-0.027895477	0.01676359	-0.17680837	-0.13757716	0.0393511	0.3125403	-0.08322478	0.2960554	0.025764761	-0.32504517
ENSMUSG00000052397	-0.0677442	0.002797068	0.37454498	-0.0060133757	0.2684643	0.6982882	0.10782159	0.26272067	0.051703386	-0.054069962
ENSMUSG00000025219	0.20412819	0.09520718	-0.43651977	-0.123402365	0.17351401	0.11243979	0.34515104	0.14783251	-0.12879206	-0.26921037
ENSMUSG00000109111	-0.07164055	4.0884475e-05	0.17951168	0.16450611	0.58156925	0.13802399	0.10485021	0.115878575	0.037278965	0.06509488
ENSMUSG00000112652	-0.05803969	-0.010310051	0.09849686	0.082997195	-0.055043075	-0.18469302	0.013410412	0.029335946	-0.006299535	0.082954265
ENSMUSG00000094152	-0.074531145	-0.024362642	0.15372376	0.0692811	-0.0035098814	0.13825072	-0.0030743775	0.26492628	0.011837746	0.032146327
ENSMUSG00000118373	-0.023098294	-0.005740914	-0.092092924	-0.06360006	-0.10901982	-0.31149134	-0.018376654	-0.008870761	0.011041906	0.08840294
ENSMUSG00000068040	-0.040153857	0.007773007	0.27604386	-0.0029471559	0.07924373	0.54869914	0.058311813	0.114906706	0.038063787	0.10427333
ENSMUSG00000029407	0.026975593	0.006482928	0.41901162	0.018929437	0.017454434	0.47747898	0.029004036	0.17090549	0.027993152	-0.084805764
ENSMUSG00000115648	0.020914527	-0.001799551	-0.18231092	-0.024610467	0.019296762	-0.51524866	-0.0042734463	-0.2124527	0.030402653	0.08863325
ENSMUSG00000032259	-0.05093276	0.0031733126	-0.2309324	-0.11464268	-0.03511282	-0.008701606	-0.031035962	0.16605595	0.021515073	-0.23476239
ENSMUSG00000026226	0.085824266	0.03580194	-0.50322455	-0.11544029	0.29647598	-0.16192235	0.27788186	0.08644158	-0.12833802	-0.1645831
ENSMUSG00000021807	0.036619425	0.0088974675	0.720387	-0.024458537	0.03647947	0.46232057	0.010717572	0.09435135	0.019376889	-0.036001172
ENSMUSG00000078485	0.008349848	0.026154691	-0.03939974	-0.03504136	0.06392439	0.5364565	0.10772079	0.26087093	0.06093062	-0.2111229
ENSMUSG00000024456	-0.05052086	0.002151842	0.27547917	0.00088723155	0.04190124	0.40175366	0.06772278	0.11698771	0.027895993	0.029142471
ENSMUSG00000039959	-0.06401405	0.005979629	-0.043296117	-0.02041761	0.021541478	0.49239194	0.061741814	0.23358579	0.034482274	-0.17626762
ENSMUSG00000058499	0.03206074	-0.010608417	-0.15540178	0.019422693	-0.105126075	-0.4100711	-0.23462106	-0.25395897	0.0070205186	0.089533105
ENSMUSG00000107956	0.043631934	-0.0015521838	-0.13593738	-0.06158287	-0.053112514	-0.36017606	-0.032539036	-0.10651445	0.029758153	0.09844146
ENSMUSG00000024081	0.04459682	0.0060473196	0.7258255	0.020570247	0.024942847	0.4396101	-0.023890104	0.08051269	0.010096619	0.07428569
ENSMUSG00000039458	-0.04210879	0.001845049	0.41476572	-0.001967631	0.038558915	0.4368341	0.037083264	0.13395378	0.020317573	-0.017655293
ENSMUSG00000003549	-0.031095164	0.005343353	0.5049407	0.0018739128	0.10673243	0.2763268	0.06864987	0.023562258	0.036578484	0.07961695
ENSMUSG00000071332	-0.034336377	-0.002494439	-0.1232216	0.00086420984	-0.08563367	0.49325615	0.024948323	0.14045842	0.028844872	0.057639644
ENSMUSG00000019370	-0.03930827	0.008091426	0.41256103	0.03206759	0.07711876	0.44994736	0.047519032	0.10514153	0.051441185	0.027043361
ENSMUSG00000022024	0.07791012	0.0052951802	0.6042364	0.08394576	0.047024347	0.4916138	-0.0002865914	0.12845355	0.01902237	0.10664935
ENSMUSG00000022332	0.0546566	0.04064963	0.14419678	-0.0849018	-0.011589103	0.49598107	-0.17069983	0.26628992	-0.0088845715	-0.29168764
ENSMUSG00000022797	0.09680776	-0.0028551046	0.6843948	0.06990709	0.24985093	0.4805557	0.093767405	0.16320169	0.05361376	0.064137645
ENSMUSG00000058498	0.2195444	0.033749398	-0.3727226	-0.06353266	0.3600646	-0.093383096	0.25258955	0.093091376	-0.09606123	-0.022252273
ENSMUSG00000066438	-0.017919788	0.05605629	-0.1595769	-0.11275802	0.17843504	0.4602177	0.15446746	0.29553947	0.031520378	-0.3573608
ENSMUSG00000108440	0.036489725	-0.034448225	0.25428292	0.04554072	-0.25148988	-0.32779822	-0.4220267	-0.59333444	-0.06613619	0.07221478
ENSMUSG00000087475	0.010841502	0.06997426	-0.21209373	-0.19362116	-0.10243896	0.4137443	0.029188234	0.35649344	0.023386983	-0.5192624
ENSMUSG00000021303	-0.06611715	0.07549889	-0.22331184	-0.1738034	-0.021797143	0.26783827	0.027778989	0.27121636	0.043914896	-0.46209374
ENSMUSG00000028327	-0.018146068	-0.015370532	-0.20635033	-0.04734033	-0.0115835685	-0.13116027	0.06832198	0.019338293	0.031647693	-0.042644184
ENSMUSG00000090150	-0.04729266	0.015706662	0.013141011	0.024911864	0.076828904	0.68464905	0.071306124	0.14098811	0.035250627	0.06416305
ENSMUSG00000006369	-0.07204221	-0.0019936382	0.32503098	-0.0024424556	0.03369656	0.31868154	0.042756625	0.15544596	0.02449152	-0.054928616
ENSMUSG00000066406	0.043426182	0.0046945787	0.16513947	-0.0037129899	-0.03281204	0.59467846	-0.0006544092	0.13159671	0.021717723	-0.039702866
ENSMUSG00000074397	-0.020862168	-0.00942803	-0.1535044	-0.030586675	-0.032983463	0.12266666	0.035415255	0.11654324	0.062915854	-0.0183096
ENSMUSG00000029155	-0.06125943	0.07729632	-0.34328923	-0.20468678	-0.014795671	0.26756507	0.06789114	0.30596837	0.038210694	-0.44184223
ENSMUSG00000063394	0.02684615	-0.0037160702	-0.24801594	-0.029378187	-0.16424829	-0.34875882	-0.07114001	-0.07953634	0.009846032	0.08370204
ENSMUSG00000021260	0.16547942	0.06312631	-0.38771597	-0.11279876	0.1665302	0.26479194	0.34628668	0.21141118	-0.07990869	-0.28090355
ENSMUSG00000109129	0.1863827	0.007970566	-0.23782855	0.17269796	0.47106695	0.35461158	0.2811701	0.20516874	-0.11993627	0.049108744
ENSMUSG00000025510	-0.04247871	0.022849403	0.31206864	0.0029306472	0.23809482	0.37337947	0.16515405	0.17308742	0.012740927	-0.10240749
ENSMUSG00000027774	-0.015369514	0.005498818	0.3999662	-0.0073222504	0.09909567	0.46567255	0.036911625	0.06643405	0.035837173	0.060998145
ENSMUSG00000004661	-0.06489002	-0.004946547	0.19390903	-0.008223388	0.101105206	0.49303055	0.0663033	0.11962214	0.026142407	0.012922184
ENSMUSG00000049940	-0.034508664	0.006358012	0.22739814	-0.003919096	0.16344914	0.6568241	-0.018554673	0.3107048	0.058557615	-0.059369568
ENSMUSG00000020758	0.028904324	0.037607852	-0.17412311	-0.11887312	0.11107102	0.3401468	0.13575992	0.23273027	0.061532713	-0.29074
ENSMUSG00000020325	0.14017114	0.035883643	-0.42528757	-0.09231772	0.39010972	-0.081254534	0.26529104	0.10391985	-0.1340676	-0.15213156
ENSMUSG00000022529	0.00033478596	0.013139192	0.5428577	0.0922062	0.42449716	0.5621229	0.083931826	0.16179244	0.07208387	0.06855713
ENSMUSG00000024105	-0.00477003	0.0015446665	-0.161764	-0.045649614	-0.033563666	-0.4124785	0.018689763	-0.14397639	0.024714084	0.087105505
ENSMUSG00000087026	-0.03414706	0.0007917536	0.5819523	0.031430848	-0.01611627	0.37564057	0.0785782	0.11723889	0.018422024	0.050987937
ENSMUSG00000041477	-0.043518648	0.00029070902	0.09003818	-0.012226258	0.007434357	0.5025014	0.04132082	0.105223574	0.02862008	0.0089095095
ENSMUSG00000050966	-0.077462256	0.0010942359	0.46418583	0.02886681	0.44087034	0.40480033	0.1616219	0.16787374	0.045104492	0.019569255
ENSMUSG00000094973	-0.031012863	0.0053550894	-0.20775485	0.020867802	0.4440717	-0.10229256	0.10693668	-0.044366658	-0.09459482	0.1335204
ENSMUSG00000027469	0.064960815	-0.0069603273	0.7851371	0.101688206	-0.0005004139	0.22494507	0.0415895	0.044314448	0.00475348	0.09874801
ENSMUSG00000021094	-0.04316895	0.0030663891	-0.06785426	-0.028535306	-0.008883506	0.37262112	0.03761274	0.19516137	0.052592576	-0.12029976
ENSMUSG00000032757	0.029498631	0.008488183	0.12847205	0.022076543	-0.078826495	0.40787947	-0.097851485	-0.055150438	-0.024357356	0.11066251
ENSMUSG00000030270	-0.06893019	0.00036827734	-0.16492586	-0.036452092	0.072148725	0.12112468	0.13685957	0.169264	0.018127607	-0.19221772
ENSMUSG00000087618	0.24127105	0.0822358	-0.4219571	-0.11019509	0.25573573	0.1509636	0.37787002	0.17497273	-0.17579101	-0.22031844
ENSMUSG00000025236	0.05157843	0.0060669226	0.60458994	0.013226496	0.049558297	0.49256408	-0.010701034	0.11197659	0.013036639	0.050803427
ENSMUSG00000029992	0.011924905	-0.0017896481	0.3537348	-0.021430664	-0.073685154	0.47479305	0.004772256	0.13633054	-0.0023268294	-0.03711446
ENSMUSG00000042492	-0.09301618	0.0039197085	0.42329833	0.07245357	0.3023159	0.44288573	0.12695245	0.13325377	0.02142421	0.0078731375
ENSMUSG00000051652	0.109613016	0.015443859	-0.2690688	-0.036216095	-0.036728293	0.5497544	0.019631114	0.15354753	0.12839822	-0.08649108
ENSMUSG00000113298	0.06505507	-0.014499265	0.7701522	0.5015403	-0.063686654	-0.19126257	0.009670765	-0.010151997	-0.05626987	0.10023593
ENSMUSG00000034664	-0.011335888	0.023538822	-0.3062134	-0.033011142	0.30294797	-0.39175543	0.13781293	-0.06091434	-0.00077402074	0.06459999
ENSMUSG00000024158	-0.06419789	0.0077026123	-0.061935633	-0.04978069	0.42623785	-0.3189569	0.14323416	-0.14519708	-0.04053736	0.07998794
ENSMUSG00000087195	-0.032981176	0.0052127535	-0.27308276	-0.011920381	-0.106089	-0.39775565	0.012925796	-0.11304942	0.034104466	0.067695156
ENSMUSG00000047786	0.017681098	0.016461318	-0.09020768	-0.035693724	0.13385889	-0.14421274	0.08175264	-0.12977824	0.046878643	0.20005296
ENSMUSG00000025439	-0.0060914224	0.0031723399	0.47896358	-0.0031188538	0.13810703	0.4482026	0.039878577	0.24470967	0.043805037	0.01939349
ENSMUSG00000033688	-0.02753002	0.00045837316	0.0710821	0.078970574	-0.031483423	0.49577904	-0.0142498	0.24199982	0.01846925	0.051741637
ENSMUSG00000014039	0.015582137	0.0011204429	0.5162747	0.06445758	-0.012428812	0.2644366	-0.045605347	0.15246871	-0.02300517	0.016183851
ENSMUSG00000031411	-0.019979546	0.0042428053	-0.18396999	0.016185258	-0.20260319	-0.22413668	-0.27275845	-0.20664366	-0.0042785387	0.15116043
ENSMUSG00000096917	0.037246995	0.012045772	0.49825937	0.117987245	0.38087097	0.47005212	0.06416479	0.16920729	0.051948994	-8.261102e-05
ENSMUSG00000050335	-0.015022228	-0.0037987507	-0.11759838	-0.0031604453	0.16854377	-0.1337046	0.07725831	0.032923322	0.009370023	0.043142613
ENSMUSG00000024927	0.005064704	0.012423618	0.03867474	-0.00747483	0.02657007	0.46033427	0.11233066	0.2226799	0.05902192	-0.057384152
